|word_ru|word_uz|topic_index|topic_ru|chapter_index|chapter_ru|part_index|part_ru
201|информировать|xabardor qilmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
202|искать ...|izlamoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
203|контролировать|nazorat qilmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
204|красть|o‘g‘irlamoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
205|кричать|baqirmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
206|купаться (в море и т.п.)|cho‘milmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
207|лететь|uchmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
208|ловить|tutmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
209|ломать|sindirmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
210|любить (кого-л.)|sevmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
211|молиться|ibodat qilmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
212|молчать|indamay turmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
213|мочь|uddalamoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
214|наблюдать|kuzatmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
215|надеяться|umid qilmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
216|наказывать|jazolamoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
217|настаивать (упорствовать)|qattiq talab qilmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
218|находить|topmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
219|начинать|boshlamoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
220|недооценивать|kam baho bermoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
221|нравиться|yoqmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
222|обедать|tushlik qilmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
223|обещать|vaʼda bermoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
224|обманывать|aldamoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
225|обсуждать|muhokama qilmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
226|объединять|birlashtirmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
227|объяснять|tushuntirmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
228|означать|bildirmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
229|освобождать (город)|xalos qilmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
230|оскорблять|haqoratlamoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
231|останавливаться|to‘xtamoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
232|отвечать|javob bermoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
233|отгадать|topmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
234|отказываться|rad qilmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
235|открывать (дверь и т.п.)|ochmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
236|отправлять|jo‘natmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
237|охотиться|ov qilmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
238|ошибаться|adashmoq|11|Самые важные глаголы - 2|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
239|падать|yiqilmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
240|переводить (текст)|tarjima qilmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
241|писать|yozmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
242|плавать|suzmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
243|плакать|yig‘lamoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
244|планировать|rejalamoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
245|платить|to‘lamoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
246|поворачивать|burmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
247|повторять|qaytarmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
248|подписывать|imzolamoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
249|подсказать (отгадку)|ishora qilmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
250|показывать|ko‘rsatmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
251|помогать|yordamlashmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
252|понимать|tushunmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
253|предвидеть (ожидать)|oldindan ko‘rmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
254|предлагать|taklif qilmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
255|предпочитать|afzal ko‘rmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
256|предупреждать|ogohlantirmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
257|прекращать|to‘xtatmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
258|приглашать|taklif qilmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
259|приезжать|etib kelmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
260|приказывать|buyurmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
261|принадлежать|tegishli bo‘lmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
262|пробовать (пытаться)|urinib ko‘rmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
263|продавать|sotmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
264|продолжать|davom ettirmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
265|произносить (слово)|aytmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
266|пропускать (занятия и т.п.)|qoldirmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
267|просить|so‘ramoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
268|прощать|kechirmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
269|прятать|berkitmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
270|путать (ошибаться)|adashtirmoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
271|работать|ishlamoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
272|разрешать|ruxsat bermoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
273|рассчитывать на ...|...ga umid bog‘lamoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
274|резервировать|zaxira qilib qo‘ymoq|12|Самые важные глаголы - 3 1|1|основные понятия / часть 1|1|ОСНОВНЫЕ ПОНЯТИЯ
