308|adj|einzeln|отдельный|Jeder einzelne zählt.|Каждый отдельно имеет значение.
309|verb|erreichen, erreicht, erreichte, hat erreicht|достигать|Wir müssen das Ziel erreichen.|Мы должны достичь цели.
310|verb|vergehen, vergeht, verging, hat vergangen|проходить (о времени)|Die Zeit vergeht schnell.|Время проходит быстро.
311|adj|leicht|лёгкий|Diese Aufgabe ist leicht.|Это задание легкое.
312|adv|je|когда-либо|Je mehr, desto besser.|Чем больше, тем лучше.
312|conj|je|тем|Je mehr, desto besser.|Чем больше, тем лучше.
313|verb|verlieren, verliert, verlor, hat verloren|терять|Er will nicht verlieren.|Он не хочет терять.
314|adj|beste (r, s)|лучший|Das ist die beste Wahl.|Это лучший выбор.
315|verb|bilden, bildet, bildete, hat gebildet|образовывать|Wir bilden eine Gruppe.|Мы образуем группу.
316|der|der Monat, -e|месяц|Der Monat ist fast vorbei.|Месяц почти закончился.
317|die|die Lösung, -en|решение|Die Lösung ist einfach.|Решение простое.
318|die|die Sache, -n|вещь|Die Sache ist kompliziert.|Вещь сложная.
319|adj|bekannt|известный|Das Lied ist bekannt.|Песня известна.
320|das|das Ziel, -e|цель|Das Ziel ist in Sicht.|Цель на виду.
321|verb|steigen, steigt, stieg, ist gestiegen|подниматься|Die Preise steigen ständig.|Цены постоянно растут.
322|adv|eher|скорее|Ich komme eher morgen.|Я скорее приду завтра.
323|verb|essen, isst, aß, hat gegessen|есть|Er isst einen Apfel.|Он ест яблоко.
324|die|die Minute, -n|минута|Ich brauche eine Minute.|Мне нужна минута.
325|adv|die Nacht, -̈e|ночью|Die Nacht war ruhig.|Ночь была спокойной.
325|die|die Nacht, -̈e|ночь|Die Nacht ist dunkel.|Ночь темная.
326|der|der Platz, -̈e|место|Der Platz ist besetzt.|Место занято.
327|adj|schlecht|плохой|Das Wetter ist schlecht.|Погода плохая.
328|das|das Spiel, -e|игра|Das Spiel war spannend.|Игра была захватывающей.
329|die|die Familie, -n|семья|Die Familie ist groß.|Семья большая.
330|pron|jemand|кто-то|Jemand hat angerufen.|Кто-то позвонил.
331|pron|dessen|чей|Das Auto, dessen Motor laut ist.|Машина, чей двигатель громкий.
332|verb|fallen, fällt, fiel, ist gefallen|падать|Die Blätter fallen im Herbst.|Листья падают осенью.
333|num|zehn|десять|Er hat zehn Finger.|У него десять пальцев.
334|der|der Preis, -e|цена|Der Preis ist hoch.|Цена высокая.
335|adj|europäisch|европейский|Das Essen ist europäisch.|Еда европейская.
336|adv|sonst|иначе|Kommst du sonst wann?|Ты придешь в другое время?
337|der|der Staat, -en|государство|Der Staat hat neue Gesetze.|Государство ввело новые законы.
338|verb|helfen, hilft, half, hat geholfen|помогать|Kannst du mir helfen?|Можешь мне помочь?
339|der|der Bereich, -e|область|Der Bereich ist groß.|Область большая.
340|adj|tatsächlich|фактический|Das ist tatsächlich passiert.|Это действительно произошло.
341|der|der Ort, -e|место|Der Ort ist malerisch.|Место живописное.
342|adv|der Abend, -e|вечером|Der Abend war schön.|Вечер был красивым.
342|der|der Abend, -e|вечер|Der Abend beginnt früh.|Вечер начинается рано.
343|adj|einzig|единственный|Das ist die einzige Lösung.|Это единственное решение.
344|die|die Stelle, -n|место|Die Stelle ist perfekt.|Место идеально.
345|adj|unterschiedlich|различный|Die Meinungen sind unterschiedlich.|Мнения различны.
346|das|das Gesicht, -er|лицо|Ihr Gesicht ist bekannt.|Её лицо известно.
347|die|die Entwicklung, -en|развитие|Die Entwicklung ist positiv.|Развитие положительное.
348|die|die Uhr, -en|часы|Die Uhr zeigt die Zeit.|Часы показывают время.
349|pron|mehrere|несколько|Mehrere Personen sind hier.|Здесь несколько человек.
350|verb|schließen, schließt, schloss, hat geschlossen|закрывать|Schließen Sie die Tür.|Закройте дверь.
351|adv|schließlich|в конце концов|Schließlich kamen wir an.|В конце концов мы прибыли.
352|verb|legen, legt, legte, hat gelegt|класть|Er legt das Buch hin.|Он кладёт книгу.
353|adj|direkt|прямой|Der Weg ist direkt.|Путь прямой.
354|pron|daher|оттуда|Er kam daher.|Он пришел оттуда.
355|adj|offen|открытый|Die Tür ist offen.|Дверь открыта.
356|verb|erkennen, erkennt, erkannte, hat erkannt|узнавать|Ich erkenne dich.|Я узнаю тебя.
357|die|die Person, -en|человек|Die Person ist nett.|Этот человек приятный.
358|der|der Moment, -e|момент|Der Moment war schön.|Момент был прекрасный.
359|die|die Schule, -n|школа|Die Schule ist groß.|Школа большая.
360|pron|darin, drin, drinnen|внутри|Etwas ist darin.|Что-то внутри.
361|das|das Auto, -s|машина|Das Auto ist schnell.|Машина быстрая.
362|pron|niemand|никто|Niemand war da.|Никого там не было.
363|die|die Gesellschaft, -en|общество|Die Gesellschaft wächst.|Общество растет.
364|verb|warten, wartet, wartete, hat gewartet|ждать|Ich warte hier.|Я жду здесь.
365|verb|vorstellen, stellt vor, stellte vor, hat vorgestellt|представлять|Stellen Sie sich vor.|Представьтесь.
366|adj|früh|рано|Der Tag ist früh.|День ранний.
367|verb|treten, tritt, trat, hat getreten|шагать|Er tritt ein.|Он входит.
368|verb|reden, redet, redete, hat geredet|говорить|Wir reden später.|Мы поговорим позже.
369|die|die Gruppe, -n|группа|Die Gruppe ist klein.|Группа маленькая.
370|das|das Ding, -e|вещь|Das Ding ist kaputt.|Вещь сломана.
371|part|na|ну|Na, wie geht's?|Ну, как дела?
372|verb|gewinnen, gewinnt, gewann, hat gewonnen|побеждать|Sie gewinnt immer.|Она всегда побеждает.
373|adv|zunächst|сначала|Zunächst machen wir das.|Сначала мы это сделаем.
374|conj|damit|чтобы|Er lernt, damit er besteht.|Он учится, чтобы сдать.
375|die|die Tür, -en|дверь|Die Tür ist offen.|Дверь открыта.
376|der|der Schritt, -e|шаг|Ein Schritt nach vorne.|Шаг вперед.
377|verb|entwickeln, entwickelt, entwickelte, hat entwickelt|разрабатывать|Er entwickelt Software.|Он разрабатывает программное обеспечение.
378|adj|meiste|большинство|Die meisten mögen das.|Большинство это нравится.
379|die|die Möglichkeit, -en|возможность|Die Möglichkeit ist da.|Возможность есть.
380|der|der Sinn, -e|смысл|Der Sinn des Lebens.|Смысл жизни.
381|verb|passieren, passiert, passierte, hat passiert|происходить|Was ist passiert?|Что произошло?
382|adv|manchmal|иногда|Manchmal regnet es.|Иногда идет дождь.
383|der|der Vergleich, -e|сравнение|Ein Vergleich ist nötig.|Необходимо сравнение.
384|das|das System, -e|система|Das System funktioniert.|Система работает.
385|die|die Rolle, -n|роль|Die Rolle ist wichtig.|Роль важна.
386|das|das Ergebnis, -se|результат|Das Ergebnis ist gut.|Результат хороший.
387|verb|vergleichen, vergleicht, verglich, hat verglichen|сравнивать|Vergleichen wir die Preise.|Давайте сравним цены.
388|adj|voll|полный|Das Glas ist voll.|Стакан полон.
389|verb|erwarten, erwartet, erwartete, hat erwartet|ожидать|Wir erwarten Gäste.|Мы ожидаем гостей.
390|conj|obwohl|хотя|Obwohl es regnet, gehen wir.|Хотя идет дождь, мы идем.
391|die|die Straße, -n|улица|Die Straße ist lang.|Улица длинная.
392|die|die Angst, -Äe|страх|Er hat Angst.|Он боится.
393|adj|allgemein|общий|Das ist allgemein bekannt.|Это общеизвестно.
394|verb|fühlen, fühlt, fühlte, hat gefühlt|чувствовать|Ich fühle mich gut.|Я чувствую себя хорошо.
395|pron|jene (r, s)|те|Jene Tage sind vorbei.|Те дни прошли.
396|verb|erinnern, erinnert, erinnerte, hat erinnert|напоминать|Er erinnert mich.|Он напоминает мне.
397|part|oh|ох|Oh, das ist schade.|Ох, как жаль.
398|verb|bedeuten, bedeutet, bedeutete, hat bedeutet|означать|Was bedeutet das?|Что это означает?
399|die|die Stimme, -n|голос|Ihre Stimme ist schön.|Её голос красивый.
400|die|die Reaktion, -en|реакция|Die Reaktion war heftig.|Реакция была сильной.
401|verb|wirken, wirkt, wirkte, hat gewirkt|действовать|Das Medikament wirkt schnell.|Лекарство действует быстро.
402|verb|darstellen, stellt dar, stellte dar, hat dargestellt|изображать|Der Film stellt die Geschichte dar.|Фильм изображает историю.
403|der|der Raum, -̈e|комната|Der Raum ist groß.|Комната большая.
404|die (pl)|Eltern|родители|Die Eltern sind da.|Родители здесь.
405|verb|bezeichnen, bezeichnet, bezeichnete, hat bezeichnet|называть|Sie bezeichnen ihn als Freund.|Они называют его другом.
406|die|die Funktion, -en|функция|Die Funktion ist klar.|Функция ясна.
407|adj|häufig|частый|Das ist häufig der Fall.|Это часто бывает.
408|verb|erscheinen, erscheint, erschien, ist erschienen|появляться|Der Stern erscheint.|Звезда появляется.
409|die|USA (Vereinigte Staaten von Amerika)|США|Die USA sind groß.|США большие.
410|der|der Flüchtling, -e|беженец|Der Flüchtling ist sicher.|Беженец в безопасности.
411|adv|früher|раньше|Früher war alles besser.|Раньше все было лучше.
412|das|pro|за|Das ist pro Person.|Это за человека.
412|prep|pro|в|Der Preis ist pro Stunde.|Цена за час.
413|verb|ergeben, ergibt, ergab, hat ergeben|давать в результате|Das Ergebnis ist positiv.|Результат положительный.
414|verb|entscheiden, entscheidet, entschied, hat entschieden|решать|Wir entscheiden morgen.|Мы решим завтра.
415|die|die Universität, -en (Uni)|университет|Die Universität ist groß.|Университет большой.
416|verb|betreffen, betrifft, betraf, hat betroffen|касаться|Das betrifft alle.|Это касается всех.
417|adv|oben|наверху|Das Haus ist oben.|Дом наверху.
418|die|die Richtung, -en|направление|Die Richtung ist klar.|Направление ясно.
