158|gelten, gilt, galt, hat gegolten|ˈɡɛltn̩|verb|to be valid|Die Karte für den Zug gilt nur heute.|The ticket for the train is only valid today.|||||||||549.758111359358 | 0.922564167234472
159|gerade|ɡəˈʁaːdə|adj|straight|Ich überhole nur auf einer geraden Strecke.|I only pass other cars on a straight stretch.|adv|just, just now, right now|Das Geschäft schließt gerade.|The store is closing right now.|||||547.540351161135 | 0.948451743917633
160|folgen, folgt, folgte, ist gefolgt|ˈfɔlɡn̩|verb|to follow|Der Hund folgt meinem Vater.|The dog follows my father.|||||||||546.653247081846 | 0.907708921594327
161|sprechen, spricht, sprach, hat gesprochen|ˈʃpʁɛçn̩|verb|to speak|Der Student möchte mit dem Professor sprechen.|The student would like to speak to the professor.|||||||||544.534054003545 | 0.952854433997666
162|führen, führt, führte, hat geführt|ˈfyːʁən|verb|to lead|Jakob führt uns durch das Museum.|Jakob leads us through the museum.|||||||||543.745517044177 | 0.9643494019438
163|bringen, bringt, brachte, hat gebracht|ˈbʁɪŋən|verb|to bring, take|Der Mann bringt mir einen Kaffee an meinen Tisch.|The man brings me a coffee at my table.|||||||||536.254415930181 | 0.957082945232896
164|die Welt, -en|vɛlt|die|world|Ich möchte gerne um die Welt reisen.|I would like to travel around the world.|||||||||533.001700972788 | 0.927884705914716
165|gar|ɡaːɐ̯|adv|at all|Das ist gar kein Problem.|That’s no problem at all.|||||||||532.114596893499 | 0.926667485598834
166|eigen|ˈaɪ̯ɡn̩|adj|own|Jeder Mensch hat ihren eigenen Charakter.|Everyone has their own character.|||||||||528.22119565662 | 0.952623938918637
167|genau|ɡəˈnaʊ̯|adj|exact|Die genaue Zeit ist 10:43 Uhr.|The exact time is 10:43.|||||||||519.793706903375 | 0.957753903511349
168|mögen, mag, mochte, hat gemocht|ˈmøːɡn̩|verb|to like|Mein Bruder mag meinen Freund nicht.|My brother doesn’t like my boyfriend.|||||||||515.062485147167 | 0.92711597363584
169|spät|ʃpɛːt|adj|late|Es ist schon spät.|It’s getting late.|adj|later|Ich komme später zu dir.|I’ll be coming over later.|||||514.224664627839 | 0.949589485525128
170|bereits|bəˈʁaɪ̯t͡s|adv|already|Du musst nicht noch einkaufen gehen, ich habe es bereits erledigt.|You don’t have to go shopping; I have already done it.|||||||||513.189709868668 | 0.933039833031253
171|möglich|ˈmøːklɪç|adj|possible|Ich besuche meine Eltern so oft wie möglich.|I visit my parents as often as possible.|adv|as . . . as possible, if possible|Die Aufgabe soll möglichst schnell erledigt werden.|The task should be completed as quickly as possible.|||||510.232696271038 | 0.95974525256416
172|das Prozent, -e|pʁoˈt͡sɛnt|das|percent|Für Studenten kostet das Gericht 20 Prozent weniger.|For students, the meal costs 20 percent less.|||||||||509.39487575171 | 0.83990558166171
173|während|ˈvɛːʁənt|prep|during, while|Während man isst, soll man nicht reden.|You shouldn’t talk while you’re eating.|conj|while, whereas|Luisa arbeitet, während er das Essen vorbereitet.|Luisa is working while he is preparing the food.|||||507.965652512855 | 0.9544561050951
174|einige|ˈaɪ̯nɪɡə|pron|a few, some|Für einige Probleme haben wir bereits Lösungen, für andere noch nicht.|For some problems we already have solutions, for others not yet.|||||||||501.410939038109 | 0.964350938274888
175|dafür|daˈfyːɐ̯|pron|for it, for that|Dafür musst du dich nicht entschuldigen.|You don’t have to apologize for that.|||||||||501.312371918188 | 0.947545248670736
176|kurz|kʊʁt͡s|adj|short|Der Film dauert nur eine Stunde, er ist sehr kurz.|The film lasts only one hour; it is very short.|||||||||498.207507640677 | 0.959748863645511
177|richtig|ˈʁɪçtɪç|adj|correct, right|Alle wissen die richtige Antwort.|Everybody knows the correct answer.|||||||||495.644762522731 | 0.915775474519903
178|stark|ʃtaʁk|adj|strong|Herr Müller nimmt starke Schmerztabletten.|Mr. Müller takes strong pain killers.|||||||||487.857960048972 | 0.949781333133659
179|brauchen, braucht, brauchte, hat gebraucht|ˈbʁaʊ̯xn̩|verb|to need|Brauchst du Hilfe?|Do you need any help?|||||||||487.020139529644 | 0.92834255863531
180|die Hand, -̈e|hant|die|hand|Ich schreibe mit meiner rechten Hand.|I write with my right hand.|||||||||482.190350653515 | 0.889946095569703
181|etwa|ˈɛtva|adv|about, approximately|Die Führung dauert etwa eine Stunde.|The tour lasts about one hour.|part|after all|Hat er etwa noch nicht angerufen?|He hasn’t called yet after all?|||||481.894649293752 | 0.939324547527451
182|weitere (r, s)|ˈvaɪ̯təʁə|adj|additional, further|Weitere Informationen finden Sie im Internet.|Further information can be found on the internet.|||||||||477.951964496912 | 0.946340454005356
183|das Ende, -n|ˈɛndə|das|end|Das Ende des Romans ist wirklich spannend.|The end of the novel is really exciting.|||||||||477.015576857662 | 0.953263724595744
184|schreiben, schreibt, schrieb, hat geschrieben|ˈʃʁaɪ̯bn̩|verb|to write|Er schreibt einen Brief an seine Freundin.|He’s writing a letter to his girlfriend.|||||||||472.481489341297 | 0.911388142551315
185|solch|zɔlç|pron|such|Unter solchen Bedingungen kann ich nicht arbeiten.|I can’t work in such conditions.|||||||||470.411579822956 | 0.957742322255461
186|nie|niː|adv|never|Das hast du mir nie erzählt.|You never told me that.|||||||||466.715312825918 | 0.922304201633981
187|der Fall, -̈e|fal|der|fall, case|Der Richter erklärt den Fall für geschlossen.|The judge will close the case.|||||||||463.068329388841 | 0.952789382252104
188|schön|ʃøːn|adj|beautiful, pleasant, good|Von hier aus hat man einen schönen Blick auf die Stadt.|From here you have a beautiful view of the city.|||||||||455.03510911528 | 0.903270187717143
189|wirklich|ˈvɪʁklɪç|adj|real, actual|Sein Besuch ist eine wirkliche Überraschung.|His visit is a real surprise.|adv|really, actually|Ich mag dich wirklich gern.|I really like you.|||||454.98582555532 | 0.918149519474819
190|denen|ˈdeːnən|pron|whom, that|Das sind Klara und Lisa, mit denen ich zusammen in einer Wohnung lebe.|This is Klara and Lisa, with whom I live in an apartment.|||||||||453.113050276821 | 0.964002682506267
191|nennen, nennt, nannte, hat genannt|ˈnɛnən|verb|to name, call|Mein Freund heißt Alexander, aber alle nennen ihn Alex.|My friend’s name ist Alexander, but everybody calls him Alex.|||||||||449.12108192002 | 0.960759731129107
192|warum|vaˈʁʊm|adv|why|Warum hast du mich angerufen?|Why did you call me?|||||||||447.741142241127 | 0.915937996660552
193|ziehen, zieht, zog, hat gezogen|ˈt͡siːən|verb|to pull, move|Man muss an der Tür ziehen, um sie zu öffnen.|You have to pull on the door to open it.|||||||||446.311919002272 | 0.931025182419585
194|das Wort, -̈er|vɔʁt|das|word|Ich verstehe kein Wort.|I can’t understand a word.|||||||||443.749173884326 | 0.846689832166812
195|darauf, drauf|daˈʁaʊ̯f|pron|on it, to it|Das Geschenk ist offensichtlich für Marlene, ihr Name steht darauf.|This gift’s clearly for Marlene; it has her name on it.|||||||||434.483864611752 | 0.957212279216138
196|eben, ebend|ˈeːbn̩|adv|just, now|Ich versuche, ihn eben auf dem Handy zu erreichen.|I am just trying to reach him on his mobile phone.|part||Das kann man eben nicht ändern.|There’s nothing you can do about it.|||||434.23744681195 | 0.858873180692961
197|die Seite, -n|ˈzaɪ̯tə|die|side, page|Das Buch hat 300 Seiten.|The book has 300 pages.|||||||||431.28043321432 | 0.957874460247905
198|das Teil, -e|taɪ̯l|der, das|part|Die Ausstellung besteht aus drei Teilen.|The exhibition consists of three parts.|||||||||428.964105896177 | 0.946531556381373
199|jung|jʊŋ|adj|young|Sie war noch jung, als sie Kinder bekam.|She was still young when she had children.|||||||||427.239181297559 | 0.942206009591592
200|vier|fiːɐ̯|num|four|Oma hat vier Hunde.|Grandma has four dogs.|||||||||423.740048540364 | 0.943487893580359
201|besser|ˈbɛsɐ|adj|better|Kevin kann besser schwimmen als sein Bruder.|Kevin swims better than his brother.|||||||||421.029452742536 | 0.956677554097827
202|fast|fast|adv|almost|Ich hätte fast den Bus verpasst.|I almost missed the bus.|||||||||419.945214423406 | 0.94687848248666
203|schnell|ʃnɛl|adj|fast|Mario kann sehr schnell rennen.|Mario can run very fast.|||||||||416.101096746487 | 0.958859833370671
204|die Stadt, -̈e|ʃtat|die|city, town|London, Paris und Berlin sind große Städte.|London, Paris, and Berlin are big cities.|||||||||415.066141987316 | 0.911241944540788
205|spielen, spielt, spielte, hat gespielt|ˈʃpiːlən|verb|to play|Die Kinder spielen im Garten.|The children are playing in the garden.|||||||||414.967574867395 | 0.937018313437225
206|zwar|t͡svaːɐ̯|adv|admittedly, to be precise|Wir kommen am Nachmittag an, und zwar um 14:37 Uhr.|We’ll arrive in the afternoon, at 2:37 pm to be precise.|||||||||413.193366708817 | 0.955415066530604
207|der Euro, -s|ˈɔɪ̯ʁo|der|euro (unit of currency)|In fast allen Ländern der EU kann man mit Euro bezahlen.|In almost all EU countries you can pay in euros.|||||||||411.567009230121 | 0.846581766414223
208|die Arbeit, -en|ˈaʁbaɪ̯t|die|work|Es liegt noch viel Arbeit vor uns.|We still have a lot of work ahead of us.|||||||||411.271307870358 | 0.938906338605656
209|Million, Mio.|mɪˈli̯oːn|die|million|Die Stadt Tokio hat ca. 35 Millionen Einwohner.|The city of Tokyo has about 35 million inhabitants.|||||||||410.384203791069 | 0.883612755535637
210|das Problem, -e|pʁoˈbleːm|das|problem|Sie müssen das Problem so schnell wie möglich lösen.|You have to solve the problem as fast as possible.|||||||||406.885071033873 | 0.940165102428545
211|verstehen, versteht, verstand, hat verstanden|fɛɐ̯ˈʃteːən|verb|to understand|Rede bitte etwas lauter, ich kann dich nicht verstehen.|Please speak a little louder, I can’t understand you.|||||||||402.104565717705 | 0.942186660803218
212|bekommen, bekommt, bekam, hat bekommen|bəˈkɔmən|verb|to get, receive|Natascha bekommt ein Fahrrad zu ihrem Geburtstag.|Natascha is getting a bike for her birthday.|||||||||401.907431477863 | 0.94001104240486
213|meinen, meint, meinte, hat gemeint|ˈmaɪ̯nən|verb|to think, have an opinion|Was meinen Sie dazu?|What do you think?|||||||||401.266745198377 | 0.919693327313965
214|davon|daˈfɔn|pron|from it, about it, thereof|Davon wissen wir nichts.|We don’t know anything about that.|||||||||401.168178078456 | 0.963599828767221
215|fahren, fährt, fuhr, ist gefahren|ˈfaːʁən|verb|to drive, ride, go|Christine fährt mit dem Zug nach Amsterdam.|Christine’s taking the train to Amsterdam.|||||||||400.62605891889 | 0.905984170094264
216|kennen, kennt, kannte, hat gekannt|ˈkɛnən|verb|to know|Wir kennen uns schon lange.|We’ve known each other for a long time.|||||||||399.837521959522 | 0.929376756622241
217|dich|dɪç|pron|you, yourself|Ich hole dich gleich ab.|I’ll pick you up in a moment.|||||||||399.443253479838 | 0.822865034827573
218|die Mutter, -̈|ˈmʊtɐ|die|mother|Meine Mutter ist eine starke Frau.|My mother is a strong woman.|||||||||396.929791921853 | 0.871720352088942
219|die Woche, -n|ˈvɔxə|die|week|Eine Woche hat sieben Tage.|A week has seven days.|||||||||394.859882403512 | 0.931828113345263
220|der Weg, -e|veːk|der|path, way|Der Weg entlang des Flusses ist sehr schön.|The path along the river is very beautiful.|||||||||393.775644084381 | 0.94718537298887
221|weiter|ˈvaɪ̯tɐ|adv|further|Weitere Informationen zu diesem Thema stehen im Internet.|Further information on this topic is available on the internet.|||||||||391.459316766238 | 0.968674430326712
222|das Auge, -n|ˈaʊ̯ɡə|das|eye|Er hat schöne blaue Augen.|He has beautiful blue eyes.|||||||||389.586541487739 | 0.894074400951911
223|oft|ɔft|adv|often|Sie besucht ihre Oma oft.|She visits her grandma often.|||||||||388.453019608647 | 0.956554859941005
224|Leute|ˈlɔɪ̯tə|die (pl)|people|Ich treffe auf der Party viele nette Leute.|I meet a lot of nice people at the party.|||||||||387.861616889121 | 0.893586499292732
225|allerdings|ˈalɐdɪŋs|adv|though, indeed, certainly|Das ist allerdings eine interessante Frage.|That is certainly an interesting question.|||||||||383.524663612597 | 0.941446506090179
226|sogar|zoˈɡaːɐ̯|adv|even, in fact|Sogar du kannst die Welt ein bisschen verbessern!|Even you can make the world a little better!|||||||||381.750455454019 | 0.945277011129063
227|jedoch|jeˈdɔx|adv|however|Mütter haben viel Kraft, können jedoch nicht alles allein schaffen.|Mothers have a lot of strength; however, they can’t do everything on their own.|||||||||381.454754094256 | 0.903768622406823
228|setzen, setzt, setzte, hat gesetzt|ˈzɛt͡sn̩|verb|to set, place, put|Er setzt das Kind auf den Stuhl.|He puts the child in the chair.|verb|to sit down|Bitte setzen Sie sich.|Please sit down.|||||381.454754094256 | 0.965178376684433
229|deshalb|ˈdɛsˈhalp|adv|therefore|Es gibt bald Regen, deshalb sollten wir ins Haus gehen.|It’s going to rain; therefore, we should go into the house.|||||||||379.926963735481 | 0.928950493245949
230|weit|vaɪ̯t|adj|widely, far|Ich möchte später weit weg ziehen.|Someday I want to move somewhere far away.|||||||||379.286277455994 | 0.95684507730878
231|sitzen, sitzt, saß, hat gesessen|ˈzɪt͡sn̩|verb|to sit|Auf dem Boden sitzt ein schwarzer Hund.|There’s a black dog sitting on the floor.|||||||||377.216367937654 | 0.901639233959529
232|der Vater, -̈|ˈfaːtɐ|der|father|Weil seine Freundin ein Baby bekommt, wird Timo endlich Vater.|Because his girlfriend is having a baby, Timo is finally becoming a father.|||||||||374.456488579866 | 0.87286905603091
233|dein|daɪ̯n|pron|your|Dein Handy klingelt.|Your cell’s ringing.|||||||||367.704640865277 | 0.83882586493404
234|arbeiten, arbeitet, arbeitete, hat gearbeitet|ˈaʁbaɪ̯tn̩|verb|to work|Marlene arbeitet in einem Krankenhaus.|Marlene works in a hospital.|||||||||366.078283386581 | 0.927017329711589
235|das Geld, -er|ɡɛlt|das|money|Du gibst viel Geld aus.|You spend a lot of money.|||||||||366.078283386581 | 0.920850481583733
236|das Unternehmen, -|ʊntɐˈneːmən|das|enterprise, company|Ich gründe mein eigenes Unternehmen.|I am starting my own company.|||||||||365.585447786976 | 0.812191475240578
237|nächste (r, s)|ˈnɛːçstə|adj|next|Nächste Woche gehen wir schwimmen.|Next week we’re going swimming.|||||||||365.141895747331 | 0.952572201652606
238|erklären, erklärt, erklärte, hat erklärt|ɛɐ̯ˈklɛːʁən|verb|to explain|Max erklärt mir komplizierte Dinge.|Max explains complicated things to me.|||||||||365.04332862741 | 0.948368100745174
239|klar|klaːɐ̯|adj|clear|Das Wasser ist sehr klar.|The water is very clear.|||||||||364.0576574282 | 0.938591306860215
240|der Doktor, -en (Dr.)|ˈdɔktoːɐ̯|der|doctor|Wenn ich Schmerzen habe, gehe ich zu einem Doktor.|Whenever I’m in pain, I go to a doctor.|||||||||362.579150629386 | 0.773360686100765
241|das Paar, -e|paːɐ̯|das|pair, couple|Zwei Schuhe machen ein Paar.|Two shoes make a pair.|pron|a few|Wir brauchen dafür nur ein paar Minuten.|We only need a few minutes for that.|||||362.283449269623 | 0.915713392774864
242|das Recht, -e|ʁɛçt|das|right, law|Menschen haben Rechte.|People have rights.|adj|all right|Deine Idee ist mir recht.|I’m fine with your idea.|part|rather, quite|Das Zimmer ist recht klein.|The room is quite small.|361.642762990136 | 0.936860839027185
243|wegen|ˈveːɡn̩|prep|because of|Ich mag dich wegen deiner Augen.|I like you because of your eyes.|||||||||358.192913792901 | 0.931859498462203
244|dir|diːɐ̯|pron|you|Ich möchte dir ein besonderes Geschenk kaufen, was wünschst du dir?|I want to buy you a special gift, what do you wish for?|||||||||357.749361753257 | 0.828988342159412
245|das Wasser, -|ˈvasɐ|das|water|Ich trinke nur Wasser.|I only drink water.|||||||||357.207242593691 | 0.86570655687953
246|bestehen, besteht, bestand, hat bestanden|bəˈʃteːən|verb|to exist, insist, pass (an exam)|Hoffentlich besteht Anja die Prüfung.|Hopefully Anja passes the exam.|||||||||355.925870034718 | 0.936309059175123
247|versuchen, versucht, versuchte, hat versucht|fɛɐ̯ˈzuːxn̩|verb|to try, attempt|Ich versuche, die Prüfung zu bestehen.|I’m trying to pass the exam.|||||||||354.644497475745 | 0.94844819053521
248|der Punkt, -e|pʊŋkt|der|dot, point, period|Am Ende eines Satzes ist ein Punkt.|At the end of a sentence is a period.|||||||||354.447363235903 | 0.886670799045862
