|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
193.001|halten|verb|to hold|Der Förster konnte den entlaufenen Hirsch nicht lange halten.|The forester couldn't hold the runaway stag for long.|der;Förster;können;der;entlaufen;Hirsch;nicht;lange;halten
194.0|glauben|verb|to believe|Viele Menschen glauben an die heilende Kraft der Naturmedizin.|Many people believe in the healing power of natural medicine.|vieler;Mensch;glauben;an;der;heilend;Kraft;der;Naturmedizin
195.0|die Frage|noun|question|Die Frage nach der Herkunft des Artefakts bleibt unbeantwortet.|The question about the origin of the artifact remains unanswered.|der;Frage;nach;der;Herkunft;der;Artefakt;bleiben;unbeantwortet
196.0|gelten|verb|to be valid|Die Eintrittskarten gelten nur für den heutigen Abendvorstellung.|The tickets are valid only for tonight's evening show.|der;Eintrittskarte;gelten;nur;für;der;heutig;Abendvorstellung
197.0|gerade|adjective|straight|Ein gerade gesägter Balken wurde für den Bau dringend benötigt.|A straight-cut beam was urgently needed for construction.|ein;gerade;gesägt;Balken;werden;für;der;Bau;dringend;benötigen
198.001|gerade|adverb|just now|Gerade öffnete sich die Wolkendecke, und die Sonne strahlte durch.|Just now the clouds opened up, and the sun shone through.|gerade;öffnen;sich;der;Wolkendecke;und;der;Sonne;durchstrahlen;durch
202.001|bringen|verb|to take|Die Lieferanten bringen die Kisten direkt ins zentrale Lager.|The suppliers take the crates directly to the central warehouse.|der;Lieferant;bringen;der;Kiste;direkt;in;zentral;Lager
203.0|die Welt|noun|world|Die Welt dreht sich jeden Tag, doch ihre Wunder bleiben unvergessen.|The world turns every day, but its wonders remain unforgettable.|der;Welt;drehen;sich;jeder;Tag;doch;ihr;Wunder;bleiben;unvergessen
204.0|gar|adverb|at all|Er hatte gar keine Lust, die langweilige Aufgabe erneut anzugehen.|He had no desire at all to tackle the boring task again.|er;haben;gar;kein;Lust;der;langweilig;Aufgabe;erneut;angehen
205.0|eigen|adjective|own|Sie baute ihr eigenes Unternehmen mit Mut und Entschlossenheit auf.|She built her own company with courage and determination.|sie;aufbauen;ihr;eigen;Unternehmen;mit;Mut;und;Entschlossenheit;auf
206.0|genau|adjective|exact|Die genau berechnete Route verkürzt den Weg durch die Wildnis.|The exact calculated route shortens the way through the wilderness.|der;genau;berechnet;Route;verkürzen;der;Weg;durch;der;Wildnis
207.0|mögen|verb|to like|Kinder mögen es, durch Herbstlaub zu toben und Eicheln zu sammeln.|Children like to romp through autumn leaves and collect acorns.|Kind;mögen;es;durch;Herbstlaub;zu;toben;und;Eichel;zu;sammeln
210.0|bereits|adverb|already|Der neue Roman ist bereits in den meisten Buchhandlungen erhältlich.|The new novel is already available in most bookstores.|der;neu;Roman;sein;bereits;in;der;meister;Buchhandlung;erhältlich
212.0|so ... wie möglich|adverb|as ... as possible|Pack die Koffer so kompakt wie möglich, der Platz ist begrenzt.|Pack the suitcases as compactly as possible, the space is limited.|Pack;der;Koffer;so;kompakt;wie;möglich;der;Platz;sein;begrenzen
212.001|so ... wie möglich|adverb|if possible|Bitte halten Sie die Lieferzeit so kurz wie möglich, es ist dringend.|Please keep the delivery time as short as possible, it's urgent.|Bitte;halten;sie;der;Lieferzeit;so;kurz;wie;möglich;es;sein;dringend
214.001|während|conjunction|whereas|Er arbeitete hart, während sein Bruder in den Ferien entspannte.|He worked hard, whereas his brother relaxed during the holidays.|er;arbeiten;hart;während;sein;Bruder;in;der;Ferie;entspannen
215.0|während|preposition|during|Während des Gewitters leuchteten grelle Blitze über dem See.|During the thunderstorm, bright lightning flashed over the lake.|während;der;Gewitter;leuchten;grell;Blitz;über;der;See
216.0|einige|pronoun|a few|Einige der Teilnehmer waren von der neuen Regelung überfordert.|A few of the participants were overwhelmed by the new regulation.|einiger;der;Teilnehmer;sein;von;der;neu;Regelung;überfordern
216.001|einige|pronoun|some|Einige Schüler blieben freiwillig länger für die Theaterprobe.|Some students stayed voluntarily longer for the theater rehearsal.|einiger;Schüler;bleiben;freiwillig;lang;für;der;Theaterprobe
217.0|dafür|pronoun|for it|Die Näherin arbeitete lange und sorgsam, dafür bekam sie viel Lob.|The seamstress worked long and diligently; for it, she got much praise.|der;Näherin;arbeiten;lange;und;sorgsam;dafür;bekommen;sie;viel;Lob
218.0|kurz|adjective|short|Ein kurzer Schrei hallte durch den leeren Flur des alten Schlosses.|A short scream echoed through the empty corridor of the old castle.|ein;kurz;Schrei;halln;durch;der;leer;Flur;der;alt;Schloss
220.0|stark|adjective|strong|Ein stark gewürztes Curry wurde den Gästen zur Verkostung angeboten.|A strongly spiced curry was offered to the guests for tasting.|ein;stark;gewürzt;Curry;werden;der;Gast;zu;Verkostung;anbieten
221.0|brauchen|verb|to need|Für dieses Rezept brauchen wir mindestens ein Kilogramm Tomaten.|For this recipe, we need at least one kilogram of tomatoes.|für;dieser;Rezept;brauchen;wir;mindestens;ein;Kilogramm;Tomate
223.001|etwa|adverb|approximately|Der Gipfel lag etwa drei Stunden Fußmarsch entfernt im Morgenlicht.|The summit was approximately three hours' walk away in the morning light.|der;Gipfel;liegen;etwa;drei;Stunde;Fußmarsch;entfernt;in;Morgenlicht
224.0|etwa|particle|(expressing surprise)|Etwa ein Fehler im perfekt durchgeführten Experiment? Unfassbar!|A mistake in the perfectly conducted experiment? Unbelievable!|etwa;ein;Fehler;in;perfekt;durchgeführt;Experiment;unfassbar
228.0|solch|pronoun|such|Solch ungewöhnliche Kunstwerke ziehen viele interessierte Besucher an.|Such unusual artworks attract many interested visitors.|solch;ungewöhnlich;Kunstwerk;anziehen;vieler;interessiert;Besucher;an
229.0|nie|adverb|never|Der alte Uhrmacher hat nie ein Werkstück ohne Präzision verlassen.|The old clockmaker never left a piece without precision.|der;alt;Uhrmacher;haben;nie;ein;Werkstück;ohne;Präzision;verlassen
230.0|der Fall|noun|fall|Im Fall der Brücke wurden zahlreiche Sicherheitsfragen aufgeworfen.|In the fall of the bridge, numerous safety questions were raised.|in;Fall;der;Brücke;werden;zahlreich;Sicherheitsfrage;aufwerfen
230.001|der Fall|noun|case|Im Fall eines Notfalls drücken Sie den Alarmknopf neben der Tür.|In case of an emergency, press the alarm button next to the door.|in;Fall;ein;Notfall;drücken;sie;der;Alarmknopf;neben;der;Tür
231.0|schön|adjective|beautiful|Die schön geschnitzte Holzfigur stand im Mittelpunkt der Ausstellung.|The beautifully carved wooden figure was the centerpiece of the exhibition.|der;schön;geschnitzt;Holzfigur;stehen;in;Mittelpunkt;der;Ausstellung
231.002|schön|adjective|nice|Auf der Terrasse entstand ein schön gedeckter Frühstückstisch.|On the terrace, a nicely set breakfast table emerged.|auf;der;Terrasse;entstehen;ein;schön;gedeckt;Frühstückstisch
234.001|denen (pl, Dativ)|pronoun|that|Den Büchern, denen der Autor treu blieb, verdankt er seinen Ruhm.|The books that the author stayed true to are the reason for his fame.|der;Büchern;der;der;Autor;treu;bleiben;verdanken;er;sein;Ruhm
234.002|denen (pl, Dativ)|pronoun|those|Denen, die den Preis gewonnen haben, wurde großer Beifall gespendet.|Those who won the prize were given great applause.|dener;der;der;Preis;gewinnen;haben;werden;groß;Beifall;spenden
238.0|das Wort|noun|word|Kein einziges Wort konnte die tiefe Bedeutung jener Geste ersetzen.|Not a single word could replace the profound meaning of that gesture.|kein;einzig;Wort;können;der;tief;Bedeutung;jener;Geste;ersetzen
239.001|darauf|pronoun|to it|Er zeigte auf den Schalter und sagte: „Drück einfach darauf.“|He pointed to the switch and said: „Just press on it.“|er;zeigen;auf;der;Schalter;und;sagen;Drück;einfach;darauf
240.0|eben|adverb|just|Eben noch konnte man das alte Fischerboot am Horizont erkennen.|Just now, one could see the old fishing boat on the horizon.|eben;noch;können;man;der;alt;Fischerboot;an;Horizont;erkennen
241.0|eben|particle|just|Das ist eben der Unterschied zwischen Mut und reiner Tollkühnheit.|That is just the difference between courage and sheer recklessness.|der;sein;eben;der;Unterschied;zwischen;Mut;und;rein;Tollkühnheit
241.001|eben|particle|exactly|Das ist eben der Grund, warum wir mehr Sorgfalt walten lassen müssen.|That's exactly the reason why we need to take more care.|der;sein;eben;der;Grund;warum;wir;mehr;Sorgfalt;walten;lassen;müssen
243.0|das Teil|noun|part|Das neue Teil der Maschine erhöht die Effizienz um ein Vielfaches.|The new part of the machine increases efficiency significantly.|der;neu;Teil;der;Maschine;erhöhen;der;Effizienz;um;ein;vielfache
246.0|besser|adjective|better|Ein besser platzierter Schuss entschied das finale Fußballspiel.|A better-placed shot decided the final soccer match.|ein;gut;platziert;Schuss;entscheiden;der;final;Fußballspiel
247.0|fast|adverb|almost|Fast alle Blumen auf der Sommerwiese waren voller Schmetterlinge.|Almost all the flowers in the summer meadow were full of butterflies.|fast;aller;Blume;auf;der;Sommerwiese;sein;voll;Schmetterling
248.0|schnell|adjective|quick|Ein schneller Sprint rettete die Katze vor dem herannahenden Auto.|A quick sprint saved the cat from the approaching car.|ein;schnell;Sprint;retten;der;Katze;vor;der;herannahend;Auto
248.001|schnell|adjective|fast|Der Sportwagen beschleunigte auf der Autobahn schnell auf 200 km/h.|The sports car quickly sped up to 200 km/h on the highway.|der;Sportwagen;beschleunigen;auf;der;Autobahn;schnell;auf;200;km;h.
249.001|die Stadt|noun|town|Die Stadt erstrahlte im Glanz der prächtigen Weihnachtsbeleuchtung.|The town shone in the splendor of the magnificent Christmas lights.|der;Stadt;erstrahlen;in;Glanz;der;prächtig;Weihnachtsbeleuchtung
250.0|spielen|verb|to play|Auf der Bühne spielen talentierte Musiker ein mitreißendes Konzert.|On stage, talented musicians play an exhilarating concert.|auf;der;Bühne;spielen;talentiert;Musiker;ein;mitreißend;Konzert
251.0|zwar|adverb|although|Er kam zwar spät, doch sein Beitrag war von unschätzbarem Wert.|Although he arrived late, his contribution was invaluable.|er;kommen;zwar;spät;doch;sein;Beitrag;sein;von;unschätzbar;Wert
251.002|zwar|adverb|namely|Er ist begabt, zwar hauptsächlich in mathematischen Bereichen.|He is talented, namely predominantly in mathematical fields.|er;sein;begabt;zwar;hauptsächlich;in;mathematisch;Bereich
252.0|der Euro|noun|euro (unit of currency)|Das Schmuckstück kostete ihn stolze fünfhundert Euro auf dem Markt.|The piece of jewelry cost him a proud five hundred euros at the market.|der;Schmuckstück;kosten;ihn;stolz;fünfhundert;Euro;auf;der;Markt
257.0|bekommen|verb|to get|Alle Schüler werden ein handgeschriebenes Zertifikat bekommen.|All students will get a handwritten certificate.|aller;Schüler;werden;ein;handgeschrieben;Zertifikat;bekommen
257.001|bekommen|verb|to receive|Zur Feier bekam sie ein handbemaltes Porzellantablett geschenkt.|For the celebration, she received a hand-painted porcelain tray.|zu;Feier;bekommen;sie;ein;handbemalt;Porzellantablett;schenken
258.001|meinen|verb|to have an opinion|Die Professorin meinte, das Forschungsergebnis sei bahnbrechend.|The professor opined that the research result was groundbreaking.|der;Professorin;meinen;der;Forschungsergebnis;sein;bahnbrechend
259.0|davon|pronoun|from it|Von dem Gewinn will er ein neues Motorrad kaufen und davon träumen.|From the profit, he wants to buy a new motorcycle and dream of it.|von;der;Gewinn;wollen;er;ein;neu;Motorrad;kaufen;und;davon;träumen
259.001|davon|pronoun|about it|Davon lässt sich ein großer Teil der Geschichte rekonstruieren.|A large part of the story can be reconstructed about it.|davon;lässt;sich;ein;groß;Teil;der;Geschichte;rekonstruieren
261.0|kennen|verb|to know|Ich kenne die Gepflogenheiten des alten Handelsviertels gut.|I know the customs of the old trading district well.|ich;kennen;der;Gepflogenheit;der;alt;Handelsviertel;gut
262.0|dich|pronoun|you|Ich sah dich durch die riesige Menschenmasse zum alten Brunnen eilen.|I saw you rushing through the huge crowd to the old well.|ich;sehen;dich;durch;der;riesig;Menschenmasse;zu;alt;Brunnen;eilen
262.001|dich|pronoun|yourself|Vergiss nicht, dich vor der Präsentation aufrecht hinzusetzen.|Don't forget to straighten yourself up before the presentation.|Vergiss;nicht;dich;vor;der;Präsentation;aufrecht;hinsetzen
263.0|die Mutter|noun|mother|Die Mutter buk einen köstlichen Kuchen für das Familienfest.|The mother baked a delicious cake for the family celebration.|der;Mutter;buk;ein;köstlich;Kuchen;für;der;Familienfest
265.0|der Weg|noun|path|Der Weg führte durch einen dichten Wald voller Vogelgesang und Farnen.|The path led through a dense forest full of birdsong and ferns.|der;Weg;führen;durch;ein;dicht;Wald;voll;Vogelgesang;und;Farne
266.0|weiter|adverb|further|Der Zug fuhr weiter in Richtung einer malerischen Hügelkette.|The train continued further toward a picturesque range of hills.|der;Zug;fahren;weiter;in;Richtung;ein;malerisch;Hügelkette
267.0|das Auge|noun|eye|Das Auge suchte verzweifelt das verschwommene Straßenschild.|The eye desperately searched for the blurred street sign.|der;Auge;suchen;verzweifelt;der;verschwommen;Straßenschild
270.0|allerdings|adverb|though|Der Vorschlag ist gut, allerdings fehlt ein realistischer Zeitplan.|The proposal is good, though it lacks a realistic timeline.|der;Vorschlag;sein;gut;allerdings;fehlen;ein;realistisch;Zeitplan
270.002|allerdings|adverb|certainly|Es war unbequem, allerdings notwendig für den sicheren Transport.|It was uncomfortable, certainly necessary for safe transport.|es;sein;unbequem;allerdings;notwendig;für;der;sicher;Transport
271.0|sogar|adverb|even|Sogar die faulen Schüler begannen, voller Eifer mitzuarbeiten.|Even the lazy students started to work with enthusiasm.|sogar;der;faul;Schüler;beginnen;voll;Eifer;mitarbeiten
271.001|sogar|adverb|in fact|Sogar erfahrene Taucher staunten über die Tiefe der Unterwasserhöhle.|In fact, even experienced divers marveled at the depth of the underwater cave.|sogar;erfahren;Taucher;staunen;über;der;Tiefe;der;Unterwasserhöhle
272.0|jedoch|adverb|however|Das Angebot klang verlockend, jedoch enthielt es einen Haken.|The offer sounded tempting; however, it had a catch.|der;Angebot;klingen;verlockend;jedoch;enthalten;es;ein;Haken
273.001|setzen|verb|to put|Der Tischler wollte einen neuen Akzent in das Design setzen.|The carpenter wanted to put a new accent in the design.|der;Tischler;wollen;ein;neu;Akzent;in;der;Design;setzen
274.0|setzen|verb|to sit down|Die Gäste setzen sich an den reichlich gedeckten Esstisch im Garten.|The guests sit down at the richly set dining table in the garden.|der;Gast;setzen;sich;an;der;reichlich;gedeckt;Esstisch;in;Garten
275.0|deshalb|adverb|so|Der Motor streikte, deshalb musste das Fahrzeug abgeschleppt werden.|The engine broke down, so the vehicle had to be towed.|der;Motor;streiken;deshalb;musste;der;Fahrzeug;abschleppen;werden
275.001|deshalb|adverb|therefore|Er war müde, deshalb blieb er den ganzen Abend vor dem Kamin sitzen.|He was tired, therefore he sat in front of the fireplace all evening.|er;sein;müde;deshalb;sitzenbleiben;er;der;ganz;Abend;vor;der;Kamin;sitzen
276.0|weit|adverb|widely|Die Neuigkeiten verbreiteten sich weit über die Landesgrenzen hinaus.|The news spread widely beyond national borders.|der;Neuigkeit;verbreiten;sich;weit;über;der;Landesgrenze;hinaus
276.001|weit|adverb|far|Vom Aussichtsturm schweift der Blick weit über die Landschaft.|From the observation tower, the view stretches far over the landscape.|von;Aussichtsturm;schweifen;der;Blick;weit;über;der;Landschaft
278.0|der Vater|noun|father|Der Vater schnitzte ein Holzpferd für seinen neugierigen Sohn.|The father carved a wooden horse for his curious son.|der;Vater;schnitzen;ein;Holzpferd;für;sein;neugierig;Sohn
