|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
87.002|groß|adjective|great|Ein großes Fest mit Feuerwerk erleuchtete die sommerliche Nacht.|A great celebration with fireworks lit up the summer night.|ein;groß;Fest;mit;Feuerwerk;erleuchten;der;sommerlich;Nacht
88.0|hier|adverb|here|Hier fanden die Kinder eine Lichtung voll mit bunten Blumen.|Here, the children found a clearing full of colorful flowers.|hier;finden;der;Kind;ein;Lichtung;voll;mit;bunt;Blume
89.0|ganz|adjective|whole|Sie hat die ganz Tafel Schokolade in einem Atemzug gegessen.|She ate the whole bar of chocolate in one go.|sie;haben;der;ganz;Tafel;Schokolade;in;ein;Atemzug;gessen
89.001|ganz|adjective|all the|Am ganz frühen Morgen war der Himmel in leuchtendes Rot getaucht.|In the very early morning, the sky was bathed in vivid red.|an;ganz;früh;Morgen;sein;der;Himmel;in;leuchtend;Rote;tauchen
90.0|ganz|particle|quite|Es ist ganz unmöglich, ohne Vorbereitung die Klausur zu bestehen.|It is quite impossible to pass the exam without preparation.|es;sein;ganz;unmöglich;ohne;Vorbereitung;der;Klausur;zu;bestehen
91.0|zwei|number|two|Die zwei Katzen schliefen friedlich auf der warmen Fensterbank.|The two cats slept peacefully on the warm windowsill.|der;zwei;Katze;schlafen;friedlich;auf;der;warm;Fensterbank
92.0|also|adverb|so|Also richteten sie ihre Aufmerksamkeit auf den entscheidenden Faktor.|So they directed their attention to the crucial factor.|also;richten;sie;ihr;Aufmerksamkeit;auf;der;entscheidend;Faktor
93.0|jetzt|adverb|now|Jetzt beginnt der spannende Teil der Ausstellung im Hauptgebäude.|Now the exciting part of the exhibition begins in the main building.|jetzt;beginnen;der;spannend;Teil;der;Ausstellung;in;Hauptgebäude
94.0|doch|adverb|however|Die Idee war gut, doch die Umsetzung ließ zu wünschen übrig.|The idea was good, however, the execution left much to be desired.|der;Idee;sein;gut;doch;der;Umsetzung;übriglassen;zu;wünschen;übrig
94.001|doch|adverb|but|Die Idee war interessant, doch die Umsetzung blieb unvollständig.|The idea was interesting, but the implementation remained incomplete.|der;Idee;sein;interessant;doch;der;Umsetzung;bleiben;unvollständig
95.0|doch|particle||Komm doch mit zum Konzert, es wird ein einmaliges Erlebnis sein!|Come along to the concert, it will be a one-of-a-kind experience!|mitKomm;doch;mit;zu;Konzert;es;werden;ein;einmalig;Erlebnis;sein
96.0|wieder|adverb|again|Der alte Uhrmacher reparierte die zerbrochene Uhr wieder gekonnt.|The old clockmaker skillfully repaired the broken clock again.|der;alt;Uhrmacher;reparieren;der;zerbrochen;Uhr;wieder;konnen
97.0|uns|pronoun|us|Das Abenteuerbuch hat uns gestern Abend regelrecht gefesselt.|The adventure book completely captivated us last night.|der;Abenteuerbuch;haben;uns;gestern;Abend;regelrecht;fesseln
97.001|uns|pronoun|we|Man hat uns gestern von der bevorstehenden Änderung informiert.|They informed us yesterday about the upcoming change.|man;haben;uns;gestern;von;der;bevorstehend;Änderung;informieren
98.0|gut|adjective|good|Das Essen in diesem kleinen Restaurant schmeckt einfach zu gut.|The food in this small restaurant just tastes too good.|der;Essen;in;dieser;klein;Restaurant;schmecken;einfach;zu;gut
99.0|bis|conjunction|until|Bis zum Sonnenuntergang erreichten sie die schützende Hütte.|Until sunset, they reached the sheltering hut.|bis;zu;Sonnenuntergang;erreichen;sie;der;schützend;Hütte
100.0|bis|preposition|until|Der Laden bleibt geöffnet, bis die letzte Kundin bedient wurde.|The shop stays open until the last customer was served.|der;Laden;bleiben;öffnen;bis;der;letzter;Kundin;bedienen;werden
100.001|bis|preposition|till|Wir warteten bis Mitternacht, bis er endlich mit Neuigkeiten kam.|We waited till midnight until he finally came with news.|wir;warten;bis;Mitternacht;bis;er;endlich;mit;Neuigkeit;kommen
101.0|wissen|verb|to know|Ich möchte endlich wissen, wer für den Fehler verantwortlich war.|I finally want to know who was responsible for the mistake.|ich;möchten;endlich;wissen;wer;für;der;Fehler;verantwortlich;sein
102.0|sehen|verb|to see|Man konnte den Regenbogen über den Feldern klar und deutlich sehen.|One could see the rainbow clearly above the fields.|man;können;der;Regenbogen;über;der;Feld;klar;und;deutlich;sehen
103.0|einer|pronoun|(some)one|Einer der Schüler gewann den ersten Preis im Mathematikwettbewerb.|One of the students won the first prize in the math competition.|einer;der;Schüler;gewinnen;der;erster;Preis;in;Mathematikwettbewerb
104.0|sehr|adverb|very|Der Vortrag war sehr informativ und zog viele Interessierte an.|The lecture was very informative and attracted many interested people.|der;Vortrag;sein;sehr;informativ;und;anziehen;vieler;Interessierte;an
105.0|mal|conjunction|times|Fünf mal sechs ergibt dreißig in der einfachen Multiplikation.|Five times six equals thirty in basic multiplication.|fünf;mal;sechs;ergeben;dreißig;in;der;einfach;Multiplikation
106.0|das Mal|noun|time|Das erste Mal sah ich die Alpen bei einer Schulreise in der Kindheit.|The first time I saw the Alps was on a school trip in childhood.|der;erster;Mal;sehen;ich;der;Alpen;bei;ein;Schulreise;in;der;Kindheit
106.001|das Mal|noun|mark|Der Tisch wies ein auffälliges Mal in der lackierten Oberfläche auf.|The table showed a noticeable mark on the lacquered surface.|der;Tisch;aufweisen;ein;auffällig;Mal;in;der;lackiert;Oberfläche;auf
107.0|mal|particle||Lass uns mal über die Zukunftspläne bei einem heißen Kaffee reden.|Let’s talk about future plans over a hot coffee.|Lass;sich;mal;über;der;Zukunftsplan;bei;ein;heiß;Kaffee;reden
108.0|lassen|verb|to let|Die strenge Chefin ließ keinen Fehler bei der Planung durchgehen.|The strict boss didn’t let any mistake slip during the planning.|der;streng;Chefin;lassen;kein;Fehler;bei;der;Planung;durchgehen
108.001|lassen|verb|to allow|Die alte Dame ließ ihre Katze auf dem Balkon in der Sonne schlafen.|The old lady allowed her cat to sleep on the balcony in the sun.|der;alt;Dame;lassen;ihr;Katze;auf;der;Balkon;in;der;Sonne;schlafen
108.002|lassen|verb|to have done|Er ließ den beschädigten Tisch mit feinen Schnitzereien reparieren.|He had the damaged table with fine carvings repaired.|er;lassen;der;beschädigt;Tisch;mit;fein;Schnitzerei;reparieren
109.0|neu|adjective|new|Die neu entwickelte Software revolutioniert den Arbeitsmarkt.|The new software revolutionizes the job market.|der;neu;entwickelt;Software;revolutionieren;der;Arbeitsmarkt
110.0|stehen|verb|to stand|Das Motorrad steht ungenutzt in der Ecke der Garage verstaubt.|The motorcycle stands unused and dusty in the corner of the garage.|der;Motorrad;stehen;ungenutzt;in;der;Ecke;der;Garage;verstauben
111.0|unser|pronoun|our|Unser kleiner Garten ist voller bunter Blumen und summender Bienen.|Our small garden is full of colorful flowers and buzzing bees.|unser;klein;Garten;sein;voll;bunt;Blume;und;summend;Biene
112.0|jede|pronoun|every|Jede Pflanze im Garten wurde kunstvoll arrangiert und gepflegt.|Every plant in the garden was artfully arranged and cared for.|jeder;Pflanze;in;Garten;werden;kunstvoll;arrangieren;und;pflegen
113.0|weil|conjunction|because|Er blieb zu Hause, weil die Straßen spiegelglatt und gefährlich waren.|He stayed home because the roads were icy and dangerous.|er;bleiben;zu;Haus;weil;der;Straße;spiegelglatt;und;gefährlich;sein
114.0|unter|preposition|under|Unter dem dichten Blätterdach war es angenehm kühl und ruhig.|Under the dense canopy of leaves, it was pleasantly cool and quiet.|unter;der;dicht;Blätterdach;sein;es;angenehm;kühl;und;ruhig
115.0|der Mensch|noun|human being|Der Mensch erschafft Kunst, die tief in die Seele blicken lässt.|The human being creates art that offers deep insight into the soul.|der;Mensch;erschaffen;Kunst;der;tief;in;der;Seele;blicken;lässt
116.0|ihm|pronoun|him|Die Katze sprang ihm direkt auf den Schoß und schnurrte zufrieden.|The cat jumped directly onto his lap and purred contentedly.|der;Katze;springen;ihm;direkt;auf;der;Schoß;und;schnurren;zufrieden
117.0|ihn|pronoun|him|Die Lehrerin bat ihn, das Diagramm an die Tafel zu zeichnen.|The teacher asked him to draw the diagram on the board.|der;Lehrerin;bitten;ihn;der;Diagramm;an;der;Tafel;zu;zeichnen
118.0|denn|conjunction|because|Er schritt weiter, denn der Weg durch die Siedlung war ihm vertraut.|He strode further, because the path through the settlement was familiar to him.|er;weiterschritt;weiter;denn;der;Weg;durch;der;Siedlung;sein;ihm;vertraut
119.0|denn|particle|anyway|Er brachte Kuchen mit, denn eine Feier sollte nie ohne Süßes sein.|He brought cake, for a celebration should never be without sweets.|er;mitbringen;Kuchen;mit;denn;ein;Feier;sollen;nie;ohne;süße;sein
120.0|das Beispiel|noun|example|Als Beispiel für Mut gilt die Rettungsaktion der Feuerwehrmänner.|The rescue operation by the firefighters is an example of courage.|als;Beispiel;für;Mut;gelten;der;Rettungsaktion;der;Feuerwehrmann
121.0|erste|adjective|first|Ihr erstes Konzert als Solistin war ein voller Erfolg vor vollem Haus.|Her first concert as a soloist was a complete success in a full house.|ihr;erster;Konzert;als;Solistin;sein;ein;voll;Erfolg;vor;voll;Haus
122.0|die Zeit|noun|time|Die Zeit auf der antiken Uhr tickte im Rhythmus der alten Werkstatt.|The time on the antique clock ticked in rhythm in the old workshop.|der;Zeit;auf;der;antik;Uhr;ticken;in;Rhythmus;der;alt;Werkstatt
123.0|lang|adjective|long|Der viel zu lang geratene Film langweilte das gesamte Publikum.|The excessively long film bored the entire audience.|der;viel;zu;lang;geraten;Film;langweilen;der;gesamt;Publikum
124.0|lang|adverb|for a long time|Die Bauarbeiten dauerten lang, weil unerwartete Probleme auftraten.|The construction work lasted for a long time because unexpected problems occurred.|der;Bauarbeit;dauern;lang;weil;unerwartet;Problem;auftromten
125.0|leben|verb|to live|Sie war überzeugt davon, ein erfülltes und ehrliches Leben zu leben.|She was convinced to live a fulfilled and honest life.|sie;sein;überzeugen;davon;ein;erfüllt;und;ehrlich;Leben;zu;leben
126.0|die Frau|noun|woman|Die Frau im roten Mantel trug einen leuchtenden Blumenstrauß.|The woman in the red coat carried a bright bouquet of flowers.|der;Frau;in;rot;Mantel;tragen;ein;leuchtend;Blumenstrauß
126.001|die Frau|noun|wife|Die Frau an der alten Töpferscheibe erschuf ein Kunstwerk aus Ton.|The wife at the old potter's wheel created a masterpiece from clay.|der;Frau;an;der;alt;Töpferscheibe;erscehufen;ein;Kunstwerk;aus;Ton
126.002|die Frau|noun|Mrs.|Die Frau trägt einen hellblauen Hut mit eleganter Verzierung.|Mrs. wears a light blue hat with elegant decoration.|der;Frau;tragen;ein;hellblau;Hut;mit;elegant;Verzierung
127.0|etwas|pronoun|something|Etwas Besonderes lag in der Luft während des nächtlichen Fests.|Something special was in the air during the nocturnal festivity.|etwas;Besonderes;liegen;in;der;Luft;während;der;nächtlich;Fest
127.001|etwas|pronoun|some|Er brachte etwas Schokolade als Geschenk für die Gastgeber mit.|He brought some chocolate as a gift for the hosts.|er;mitbringen;etwas;Schokolade;als;Geschenk;für;der;Gastgeber;mit
127.002|etwas|pronoun|a little|Nach dem langen Lauf gönnte sich der Sportler etwas kaltes Wasser.|After the long run, the athlete treated himself to a little cold water.|nach;der;lang;Lauf;gönnen;sich;der;Sportler;etwas;kalt;Wasser
128.0|selbst|particle|even|Selbst am kältesten Wintertag fand er Trost im warmen Kaminzimmer.|Even on the coldest winter day, he found comfort in the warm fireplace room.|selbst;an;kält;Wintertag;finden;er;Trost;in;warm;Kaminzimmer
129.0|selbst|pronoun|-self|Der Hund öffnete die Tür selbst, indem er die Klinke drückte.|The dog opened the door itself by pressing the handle.|der;Hund;öffnen;der;Tür;selbst;indem;er;der;Klinke;drücken
130.0|wenig|adjective|few|Zu wenig Teilnehmer schränken die Möglichkeiten der Veranstaltung ein.|Too few participants restrict the event's possibilities.|zu;wenig;Teilnehmer;einschränken;der;Möglichkeit;der;Veranstaltung;ein
131.0|wenige|pronoun|little|Nur wenige Einwohner kannten die geheime Geschichte der Ruine.|Only a few residents knew the secret history of the ruins.|nur;weniger;Einwohner;kannn;der;geheim;Geschichte;der;Ruine
131.001|wenige|pronoun|few|Nur wenige Bücher konnten die Jahrhunderte unversehrt überstehen.|Only a few books could survive the centuries unscathed.|nur;weniger;Buch;können;der;Jahrhundert;unversehrt;überstehen
132.0|finden|verb|to find|Ich muss in dieser unübersichtlichen Menge einen Weg finden.|I need to find a way in this confusing crowd.|ich;muss;in;dieser;unübersichtlich;Menge;ein;Weg;finden
133.0|gegen|preposition|against|Das kleine Boot kämpfte tapfer gegen die tosenden Wellen an.|The small boat bravely fought against the raging waves.|der;klein;Boot;ankämpfen;tapfer;gegen;der;tosend;Welle;an
134.0|zwischen|preposition|between|Zwischen den Häusern floss ein kleiner, friedlicher Bach dahin.|Between the houses, a small, peaceful brook flowed along.|zwischen;der;Haus;dahinfloss;ein;klein;friedlich;Bach;dahin
135.0|drei|number|three|Drei Schiffe segelten am Horizont in Richtung Sonnenuntergang.|Three ships sailed on the horizon toward the sunset.|drei;Schiff;segeln;an;Horizont;in;Richtung;Sonnenuntergang
136.0|liegen|verb|to lie|Im Schatten der alten Eiche liegen oft weiche Decken für ein Picknick.|In the shade of the old oak tree, soft blankets often lie for a picnic.|in;Schatten;der;alt;Eiche;liegen;oft;weich;Decke;für;ein;Picknick
137.0|wo|pronoun|where|Wo die Alpen beginnen, türmen sich majestätische Gipfel in die Höhe.|Where the Alps begin, majestic peaks rise into the sky.|wo;der;Alpen;beginnen;türmen;sich;majestätisch;Gipfel;in;der;Höhe
138.0|nichts|pronoun|nothing|Ohne die nötigen Beweise passiert in diesem Fall gar nichts.|Without the necessary evidence, nothing happens in this case.|ohne;der;nötig;Beweis;passieren;in;dieser;Fall;gar;nichts
139.0|klein|adjective|small|In einer kleinen Schachtel lag der kostbare alte Familienring.|In a small box lay the precious old family ring.|in;ein;klein;Schachtel;liegen;der;kostbar;alt;Familienring
139.001|klein|adjective|little|Ein kleiner Vogel baute sein Nest in der Linde vor dem Fenster.|A little bird built its nest in the linden tree outside the window.|ein;klein;Vogel;bauen;sein;Nest;in;der;Linde;vor;der;Fenster
140.0|der Tag|noun|day|Der Tag endete mit einem feuerroten Sonnenuntergang am Horizont.|The day ended with a fiery red sunset on the horizon.|der;Tag;enden;mit;ein;feuerrot;Sonnenuntergang;an;Horizont
141.0|deutsch|adjective|German|Der deutsche Philosoph prägte die Ideen des 20. Jahrhunderts.|The German philosopher shaped the ideas of the 20th century.|der;deutsch;Philosoph;prägen;der;Idee;der;20.;Jahrhundert
142.0|das Deutsch|noun|German|Deutsch zu lernen eröffnet neue Möglichkeiten im Berufsleben.|Learning German opens up new opportunities in professional life.|Deutsch;zu;lernen;eröffnen;neu;Möglichkeit;in;Berufsleben
143.0|bleiben|verb|to stay|Bei starkem Regen sollte man sicherheitshalber im Haus bleiben.|During heavy rain, it's safer to stay indoors.|bei;stark;Regen;sollen;man;sicherheitshalber;in;Haus;bleiben
143.001|bleiben|verb|to remain|Die alte Uhr wird als Erinnerung immer auf dem Kaminsims bleiben.|The old clock will always remain on the mantelpiece as a reminder.|der;alt;Uhr;werden;als;Erinnerung;immer;auf;der;Kaminsims;bleiben
144.0|nun|adverb|now|Nun pflanzten die Gärtner die ersten Tulpen für den Frühling.|Now the gardeners planted the first tulips for spring.|nun;pflanzen;der;Gärtner;der;erster;Tulpe;für;der;Frühling
145.0|sondern|conjunction|but (on the contrary)|Nicht das Verbot hielt ihn ab, sondern die Angst vor Konsequenzen.|It wasn't the ban that stopped him, but the fear of consequences.|nicht;der;Verbot;abhalten;ihn;ab;sondern;der;Angst;vor;Konsequenz
146.0|heute|adverb|today|Heute wird der neue Bahnhof planmäßig eröffnet und gefeiert.|Today the new train station will be inaugurated and celebrated as planned.|heute;werden;der;neu;Bahnhof;planmäßig;eröffnen;und;feiern
