|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
1941.0|beeindrucken|verb|to impress|Der Redner beeindruckte mit klaren, kraftvollen Worten.|The speaker impressed with clear, powerful words.|der;Redner;beeindrucken;mit;klar;kraftvoll;Wort
1945.0|schwimmen|verb|to swim|Die Kinder schwimmen jeden Sommer im klaren, blauen See.|The children swim every summer in the clear, blue lake.|der;Kind;schwimmen;jeder;Sommer;in;klar;blau;See
1954.001|aussprechen|verb|to express|Es fiel ihr schwer, ihre Dankbarkeit in Worte auszusprechen.|It was difficult for her to express her gratitude in words.|es;schwerfallen;ihr;schwer;ihr;Dankbarkeit;in;Wort;aussprechen
1955.0|beliebt|adjective|popular|Der kleine Laden ist bei Einheimischen äußerst beliebt.|The small shop is extremely popular among locals.|der;klein;Laden;sein;bei;einheimische;äußerst;beliebt
1983.0|das Engagement|noun|commitment|Sein Engagement für den Umweltschutz ist bewundernswert.|His commitment to environmental protection is admirable.|sein;Engagement;für;der;Umweltschutz;sein;bewundernswert
1984.001|erschrecken|verb|to be startled|Beim lauten Knall konnte niemand verhindern, zu erschrecken.|At the loud bang, no one could avoid being startled.|bei;laut;Knall;können;niemand;verhindern;zu;erschrecken
1986.001|das Wesen|noun|creature|Das geheimnisvolle Wesen lebt tief im dunklen Wald.|The mysterious creature lives deep in the dark forest.|der;geheimnisvoll;Wesen;leben;tief;in;dunkel;Wald
1995.0|die Vorsitzende|noun|chairperson|Die Vorsitzende eröffnete die Sitzung mit klaren Worten.|The chairperson opened the meeting with clear words.|der;vorsitzend;eröffnen;der;Sitzung;mit;klar;Wort
2005.0|vorhaben|verb|to have in mind|Für den Sommer hat der Architekt großen Umbau vor.|The architect has a major renovation in mind for the summer.|für;der;Sommer;vorhaben;der;Architekt;groß;Umbau;vor
2026.0|verrückt|adjective|crazy|Ihr verrückter Plan zur Weltreise fasziniert jeden in der Gruppe.|Her crazy plan for a world trip fascinates everyone in the group.|ihr;verrückt;Plan;zu;Weltreise;faszinieren;jeder;in;der;Gruppe
2071.0|die Einrichtung|noun|institution|Die Einrichtung bietet viele Programme für benachteiligte Kinder.|The institution offers many programs for disadvantaged children.|der;Einrichtung;bieten;vieler;Programm;für;benachteiligt;Kind
2086.0|Wiener|adjective|Viennese|Die Wiener Küche ist für ihre köstlichen Spezialitäten berühmt.|The Viennese cuisine is famous for its delicious specialties.|der;Wiener;Küche;sein;für;ihr;köstlich;Spezialität;berühmt
2104.0|die Dauer|noun|duration|Die Dauer der Führung durch das Schloss betrug drei Stunden.|The duration of the tour through the castle was three hours.|der;Dauer;der;Führung;durch;der;Schloss;betragen;drei;Stunde
2124.0|der Direktor|noun|director|Der Direktor hielt eine leidenschaftliche Rede zur Eröffnung.|The director delivered a passionate speech at the opening.|der;Direktor;halten;ein;leidenschaftlich;Rede;zu;Eröffnung
2133.0|einrichten|verb|to furnish|Ich möchte mein neues Zimmer gemütlich einrichten.|I want to furnish my new room comfortably.|ich;möchten;mein;neu;Zimmer;gemütlich;einrichten
2139.0|die Bezeichnung|noun|name|Die neue Bezeichnung irritierte viele Kunden des Produkts.|The new name confused many customers of the product.|der;neu;Bezeichnung;irritieren;vieler;Kunde;der;Produkt
2144.0|der Hersteller|noun|manufacturer|Der Hersteller liefert erstklassige Maschinen aus Deutschland.|The manufacturer delivers top-quality machines from Germany.|der;Hersteller;liefern;erstklassig;Maschine;aus;Deutschland
2150.001|der Rang|noun|status|Sein hoher Rang brachte ihm viele Privilegien und Neider.|His high status brought him many privileges and envy.|sein;hoch;Rang;bringen;ihm;vieler;Privileg;und;Neider
2160.0|integrieren|verb|to integrate|Die neuen Bewohner integriert sich schnell in die Nachbarschaft.|The new residents integrate quickly into the neighborhood.|der;neu;Bewohner;integrieren;sich;schnell;in;der;Nachbarschaft
2163.0|gerecht|adjective|just|Ein gerechter Handel stärkt das Vertrauen beider Seiten.|A just trade strengthens both sides' trust.|ein;gerecht;Handel;stärken;der;vertrauen;beide;Seite
2167.0|das Bewusstsein|noun|consciousness|Das Bewusstsein für Umweltschutz wächst in der Stadt.|The consciousness for environmental protection is growing in the city.|der;Bewusstsein;für;Umweltschutz;wachsen;in;der;Stadt
2171.0|ungewöhnlich|adjective|unusual|Die Ausstellung bot ungewöhnlich kreative Kunstwerke.|The exhibition featured unusually creative artworks.|der;Ausstellung;bieten;ungewöhnlich;kreativ;Kunstwerk
2176.003|vorgehen|verb|to have priority|In diesem Falle müssen die Sicherheit und das Wohlbefinden vorgehen.|In this case, safety and well-being must have priority.|in;dieser;Fall;müssen;der;Sicherheit;und;der;Wohlbefinden;vorgehen
2184.0|der Graf|noun|count|Der Graf zählte akribisch die Münzen aus dem Tresor.|The count meticulously counted the coins from the vault.|der;Graf;zählen;akribisch;der;Münze;aus;der;Tresor
2188.0|militärisch|adjective|military|Das militärische Training ist eine harte, aber wertvolle Erfahrung.|Military training is a tough but valuable experience.|der;militärisch;Training;sein;ein;hart;aber;wertvoll;Erfahrung
2209.0|die Beobachtung|noun|observation|Die präzise Beobachtung des Verhaltens fördert Erkenntnisse.|The precise observation of behavior fosters insights.|der;präzise;Beobachtung;der;verhalten;fördern;Erkenntnis
2229.001|vorwerfen|verb|to reproach|Die Kritiker werfen dem Regisseur mangelnde Kreativität vor.|The critics reproach the director for a lack of creativity.|der;Kritiker;vorwerfen;der;Regisseur;mangelnd;Kreativität;vor
2244.001|mischen|verb|to blend|Der Künstler begann, die kräftigen Farben auf der Palette zu mischen.|The artist started to blend the vibrant colors on the palette.|der;Künstler;beginnen;der;kräftig;Farbe;auf;der;Palette;zu;mischen
2262.0|die Probe|noun|sample|Die Probe aus dem Labor wurde zur Analyse geschickt.|The sample from the lab was sent for analysis.|der;Probe;aus;der;Labor;werden;zu;Analyse;schicken
2291.0|der Standort|noun|site|Der Standort für das neue Gebäude wurde sorgfältig gewählt.|The site for the new building was carefully chosen.|der;Standort;für;der;neu;Gebäude;werden;sorgfältig;wählen
2308.0|der Impuls|noun|stimulus|Ein kreativer Impuls führte zur Gestaltung des neuen Designs.|A creative stimulus led to the creation of the new design.|ein;kreativ;Impuls;führen;zu;Gestaltung;der;neu;Design
2311.001|vorgeben|verb|to set in advance|Das Budget war für den Bau klar vorgegeben vom Chef.|The budget for construction was clearly set in advance by the boss.|der;Budget;sein;für;der;Bau;klar;vorgeben;von;Chef
2311.002|vorgeben|verb|to pretend|Die Kinder geben vor, sie wären Piraten auf einem Abenteuer.|The children pretend they are pirates on an adventure.|der;Kind;vorgeben;vor;sie;sein;Pirate;auf;ein;Abenteuer
2329.0|die Verwaltung|noun|administration|Die Verwaltung beschleunigte den Prozess durch klare Richtlinien.|The administration sped up the process with clear guidelines.|der;Verwaltung;beschleunigen;der;Prozess;durch;klar;Richtlinie
2332.002|ordentlich|adjective|orderly|Der Schreibtisch sieht nach dem Aufräumen ordentlichen aus.|The desk looks orderly after cleaning.|der;Schreibtisch;aussehen;nach;der;aufräumen;ordentlich;aus
2338.002|großartig|adjective|superb|Das Orchester spielte ein großartiges Konzert für das Publikum.|The orchestra played a superb concert for the audience.|der;Orchester;spielen;ein;großartig;Konzert;für;der;Publikum
2343.001|beliebig|adjective|as you like|Wähle einfach eine beliebige Farbe für die Zimmerwand aus.|Just choose any color for the room wall as you like.|ausWähle;einfach;ein;beliebig;Farbe;für;der;Zimmerwand;aus
2345.0|versetzen|verb|to move|Die Bauarbeiter mussten die schweren Steine mühsam versetzen.|The construction workers had to laboriously move the heavy stones.|der;Bauarbeiter;mussten;der;schwer;Stein;mühsam;versetzen
2349.0|die Kommune|noun|municipality|Die Kommune plant, den Park im Stadtzentrum zu renovieren.|The municipality plans to renovate the park in the city center.|der;Kommune;planen;der;Park;in;Stadtzentrum;zu;renovieren
2353.0|stetig|adjective|constant|Seine stetige Bereitschaft, zu helfen, beeindruckt alle Kollegen.|His constant willingness to help impresses all colleagues.|sein;stetig;Bereitschaft;zu;helfen;beeindrucken;aller;Kollege
2362.002|unternehmen|verb|to take action|Die Bergleute unternehmen mutige Schritte für die Rettung.|The miners take courageous steps for the rescue.|der;Bergleute;unternehmen;mutig;Schritt;für;der;Rettung
2373.0|widmen|verb|to dedicate|Sie wollte ihr Leben der Pflege kranker Kinder widmen.|She wanted to dedicate her life to caring for sick children.|sie;wollen;ihr;Leben;der;Pflege;krank;Kind;widmen
2382.0|die Sitzung|noun|meeting|Die Sitzung im Rathaus dauerte bis in die späte Nacht.|The meeting in the town hall lasted until late at night.|der;Sitzung;in;Rathaus;dauern;bis;in;der;spät;Nacht
2461.0|abholen|verb|to get|Er musste das bestellte Paket aus der Filiale abholen.|He had to get the ordered package from the branch.|er;musste;der;bestellt;Paket;aus;der;Filiale;abholen
2470.0|grinsen|verb|to grin|Er konnte nicht anders, als vor Freude zu grinsen.|He couldn’t help but grin with joy.|er;können;nicht;anders;als;vor;Freude;zu;grinsen
2473.001|erstellen|verb|to draw up|Die Architekten mussten die Pläne neu erstellen gestern.|The architects had to draw up the plans anew yesterday.|der;Architekt;mussten;der;Plan;neu;erstellen;gestern
2481.0|die Ableitung|noun|derivation|Die Ableitung der Formel erforderte stundenlange Arbeit.|The derivation of the formula required hours of work.|der;Ableitung;der;Formel;erfordern;stundenlang;Arbeit
2482.0|aussteigen|verb|to get off|Die Touristen mussten beim Aussichtspunkt aus dem Bus aussteigen.|The tourists had to get off the bus at the viewpoint.|der;Tourist;mussten;bei;Aussichtspunkt;aus;der;Bus;aussteigen
2529.001|das Geschlecht|noun|gender|Das Geschlecht des Vogels erkennt man am bunten Gefieder.|The gender of the bird is identified by its colorful feathers.|der;Geschlecht;der;Vogel;erkennen;man;an;bunt;Gefieder
2543.0|hingehen|verb|to go (there)|Lass uns hingehen und das neue Restaurant ausprobieren.|Let's go there and try the new restaurant.|Lass;sich;hingehen;und;der;neu;Restaurant;ausprobieren
2577.001|die Angehörige|noun|relative|Die Angehörige brachten Blumen zum Krankenbesuch mit.|The relatives brought flowers for the hospital visit.|der;angehörige;mitbringen;Blume;zu;Krankenbesuch;mit
2602.0|ausüben|verb|to practice|Ich möchte jeden Tag meinen Lieblingssport im Freien ausüben.|I want to practice my favorite sport outdoors every day.|ich;möchten;jeder;Tag;mein;Lieblingssport;in;Freien;ausüben
2612.0|der Wechsel|noun|change|Der Wechsel der Jahreszeiten bringt neue Farben in die Landschaft.|The change of seasons brings new colors to the landscape.|der;Wechsel;der;Jahreszeit;bringen;neu;Farbe;in;der;Landschaft
2622.001|einbringen|verb|to contribute|Jeder sollte seine Ideen einbringen, um das Projekt zu verbessern.|Everyone should contribute their ideas to improve the project.|jeder;sollen;sein;Idee;einbringen;um;der;Projekt;zu;verbessern
2624.0|das Personal|noun|staff|Das freundliche Personal servierte frischgebackene Butterbrezeln.|The friendly staff served freshly baked butter pretzels.|der;freundlich;Personal;servieren;frischgebacken;Butterbrezel
2625.0|scheinbar|adjective|apparent|Die scheinbare Ruhe wurde vom entfernten Donner durchbrochen.|The apparent calm was disrupted by the distant thunder.|der;scheinbar;Ruhe;werden;von;entfernt;Donner;durchbrechen
2635.0|der Arbeitsmarkt|noun|labor market|Der Arbeitsmarkt verändert sich ständig und fordert neue Fähigkeiten.|The labor market is constantly changing and demands new skills.|der;Arbeitsmarkt;verändern;sich;ständig;und;fordern;neu;Fähigkeit
2647.0|der Austausch|noun|exchange|Der Austausch von Ideen bereicherte das Team enorm.|The exchange of ideas greatly enriched the team.|der;Austausch;von;Idee;bereichern;der;Team;enorm
2674.0|christlich|adjective|Christian|Die christlichen Werte leiten ihre Entscheidungen im Leben stets.|The Christian values guide their decisions in life consistently.|der;christlich;Wert;leiten;ihr;Entscheidung;in;Leben;stets
2691.001|bereiten|verb|to cause|Das unerwartete Geschenk bereitete ihr große Freude.|The unexpected gift caused her great joy.|der;unerwartet;Geschenk;bereiten;ihr;groß;Freude
2701.0|namens|adverb|by the name of|Ein Mann namens Klaus fertigt kunstvolle Glaskugeln am Marktstand an.|A man by the name of Klaus crafts artistic glass spheres at the market stall.|ein;Mann;namens;Klaus;anfertigen;kunstvoll;Glaskugel;an;Marktstand;an
2701.001|namens|adverb|called|Im Park lebt ein Schwan namens Ludwig majestätisch.|In the park resides a majestic swan called Ludwig.|in;Park;leben;ein;Schwan;namens;Ludwig;majestätisch
2706.0|der Zeuge|noun|witness|Der Zeuge schilderte detailliert den Vorfall im Gerichtssaal.|The witness described the incident in detail in the courtroom.|der;Zeuge;schildern;detailliert;der;Vorfall;in;Gerichtssaal
2770.0|der Ärger|noun|annoyance|Der verlorene Schlüssel brachte großen Ärger mit sich.|The lost key brought great annoyance.|der;verloren;Schlüssel;bringen;groß;Ärger;mit;sich
2777.001|abbilden|verb|to portray|Der Künstler will das Leben der Stadt lebhaft abbilde.|The artist wants to vividly portray the life of the city.|der;Künstler;wollen;der;Leben;der;Stadt;lebhaft;abbilden
2796.0|quer|adverb|diagonally|Er schnitt die Äpfel quer und legte sie auf den Kuchen.|He sliced the apples diagonally and placed them on the cake.|er;schnitt;der;Äpfel;quer;und;legen;sie;auf;der;Kuchen
2796.001|quer|adverb|sideways|Das Brett wurde quer gelegt, um den Durchgang zu verhindern.|The board was placed sideways to block the passage.|der;Brett;werden;quer;legen;um;der;Durchgang;zu;verhindern
2810.0|das Milligramm|noun|milligram|Nur ein einziges Milligramm Gift kann gefährlich sein.|Only a single milligram of poison can be dangerous.|nur;ein;einzig;Milligramm;Gift;können;gefährlich;sein
2818.0|experimentell|adjective|experimental|Das experimentelle Verfahren ergab überraschend präzise Werte.|The experimental process delivered surprisingly precise results.|der;experimentell;Verfahren;ergeben;überraschend;präzise;Wert
2840.0|der Europäer|noun|European|Der Europäer diskutierte leidenschaftlich über Politik.|The European passionately discussed politics.|der;Europäer;diskutieren;leidenschaftlich;über;Politik
2843.001|die Stille|noun|silence|Die Stille im Wald wurde nur durch das Rascheln der Blätter gebrochen.|The silence in the forest was only broken by the rustling of leaves.|der;Stille;in;Wald;werden;nur;durch;der;Rascheln;der;Blatt;brechen
2878.0|klagen|verb|to complain|Die Gäste klagen über den Lärm von der Baustelle nebenan.|The guests complain about the noise from the nearby construction site.|der;Gast;klagen;über;der;Lärm;von;der;Baustelle;nebenan
2930.0|der Besitzer|noun|owner|Der Besitzer des Cafés begrüßt seine Gäste stets herzlich.|The owner of the café always greets his guests warmly.|der;Besitzer;der;Café;begrüßen;sein;Gast;stets;herzlich
2937.001|die Einschätzung|noun|assessment|Die Einschätzung der Lage war korrekt und detailliert im Bericht.|The assessment of the situation was accurate and detailed in the report.|der;Einschätzung;der;Lage;sein;korrekt;und;detailliert;in;Bericht
2959.0|der Arbeitgeber|noun|employer|Der Arbeitgeber bot flexible Arbeitszeiten für alle Angestellten an.|The employer offered flexible working hours for all employees.|der;Arbeitgeber;anbieten;flexibel;Arbeitszeit;für;aller;angestellter;an
