|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
255|das Genie|noun|the genius|Das Genie des Erfinders brachte eine neue Ära.|The genius of the inventor ushered in a new era.|
256|das Genital|noun|genital|In der Medizin wird das Genital oft untersucht.|In medicine, the genital is often examined.|
257|das Geröll|noun|the rubble|Das Geröll blockierte den Weg nach dem Erdrutsch.|The rubble blocked the path after the landslide.|
258|das Geschäftsgebaren|noun|business conduct|Das Geschäftsgebaren der Firma war umstritten.|The company's business conduct was controversial.|
259|das Geschrei|noun|the screaming|Das Geschrei der Kinder füllte den ganzen Park.|The screaming of the children filled the whole park.|
260|das Geschwister|noun|the sibling|Das Geschwister war stolz auf den kleinen Bruder.|The sibling was proud of the little brother.|
261|das Gespenst|noun|ghost|Ein Gespenst soll im alten Schloss spuken.|A ghost is said to haunt the old castle.|
262|das Gespür|noun|the intuition|Sein Gespür für Trends machte ihn erfolgreich.|His intuition for trends made him successful.|
263|das Getto|noun|the ghetto|Das Getto war von hohen Zäunen umgeben.|The ghetto was surrounded by high fences.|
264|das Gewächshaus|noun|the greenhouse|Das Gewächshaus war voller exotischer Pflanzen.|The greenhouse was full of exotic plants.|
265|das Ghetto|noun|ghetto|Das Buch erzählt die Geschichte eines Ghettos.|The book tells the story of a ghetto.|
266|das Girl|noun|the girl|Das Girl im roten Kleid stahl die Show.|The girl in the red dress stole the show.|
267|das Glockenspiel|noun|carillon|Das Glockenspiel erklang jeden Sonntag um zehn.|The carillon rang every Sunday at ten.|
268|das Golf|noun|golf|Golf spielen erfordert Geduld und Präzision.|Playing golf requires patience and precision.|
269|das Grillfest|noun|the barbecue|Das Grillfest lockte viele Nachbarn in den Garten.|The barbecue attracted many neighbors to the garden.|
270|das Grübchen|noun|the dimple|Das Grübchen in ihrem Lächeln war bezaubernd.|The dimple in her smile was enchanting.|
271|das Grün|noun|green|Das frische Grün im Park wirkte beruhigend.|The fresh green in the park was calming.|
272|das Grundwasser|noun|groundwater|Das Grundwasser wurde durch Chemikalien belastet.|The groundwater was contaminated by chemicals.|
273|das Guckloch|noun|the peephole|Durch das Guckloch sah er, wer vor der Tür stand.|Through the peephole, he saw who was at the door.|
274|das Haarspray|noun|hairspray|Sie benutzte das Haarspray für ihre Frisur.|She used the hairspray for her hairstyle.|
275|das Hakenkreuz|noun|swastika|Das Hakenkreuz war ein Symbol der Nazis.|The swastika was a symbol of the Nazis.|
276|das Handgelenk|noun|wrist|Er verstauchte sich das Handgelenk beim Sport.|He sprained his wrist during sports.|
277|das Handicap|noun|handicap|Sein Handicap hinderte ihn nicht am Erfolg.|His handicap didn't prevent his success.|
278|das Handtuch|noun|towel|Er trocknete sich mit einem weichen Handtuch ab.|He dried himself with a soft towel.|
279|das Häppchen|noun|the bite|Das Häppchen Käse war ein perfekter Snack.|The bite of cheese was a perfect snack.|
280|das Haschisch|noun|the hashish|Das Haschisch wurde von der Polizei konfisziert.|The hashish was confiscated by the police.|
281|das Häufchen|noun|the small pile|Das Häufchen Sand war kaum zu übersehen.|The small pile of sand was hard to miss.|
282|das Häuschen|noun|the little house|Das Häuschen im Wald war märchenhaft schön.|The little house in the forest was fairy-tale beautiful.|
283|das Headbangen|noun|the headbanging|Das Headbangen bei dem Konzert war intensiv.|The headbanging at the concert was intense.|
284|das Heil|noun|the salvation|Das Heil des Volkes lag ihm besonders am Herzen.|The salvation of the people was especially important to him.|
285|das Helium|noun|helium|Die Ballons wurden mit Helium gefüllt.|The balloons were filled with helium.|
286|das Heroin|noun|the heroin|Das Heroin wurde in einem Versteck gefunden.|The heroin was found in a hidden spot.|
287|das Hexenwerk|noun|the witchcraft|Das Hexenwerk wurde in alten Büchern beschrieben.|The witchcraft was described in old books.|
288|das Himmelszelt|noun|firmament|Das Himmelszelt war voller funkelnder Sterne.|The firmament was full of twinkling stars.|
289|das Hochwasser|noun|the flood|Das Hochwasser zerstörte viele Häuser im Dorf.|The flood destroyed many houses in the village.|
290|das Horn|noun|the horn|Das Horn des Einhorns leuchtete magisch.|The horn of the unicorn glowed magically.|
291|das Imperium|noun|the empire|Das Imperium expandierte durch kluge Strategien.|The empire expanded through smart strategies.|
292|das Innere|noun|the interior|Das Innere des Schlosses war prachtvoll gestaltet.|The interior of the castle was magnificently designed.|
293|das iPhone|noun|the iPhone|Das iPhone lag auf dem Tisch und leuchtete auf.|The iPhone was on the table and lit up.|
294|das Jagen|noun|the hunting|Das Jagen im Wald erfordert Geduld und Ruhe.|Hunting in the forest requires patience and calm.|
295|das Jahrtausend|noun|millennium|Das Jahrtausend begann mit großen Hoffnungen.|The millennium began with great hopes.|
296|das Jammertal|noun|the vale of tears|Das Jammertal schien endlos für die Leidenden.|The vale of tears seemed endless for the sufferers.|
297|das Kaiserreich|noun|empire|Das Kaiserreich endete nach dem Ersten Weltkrieg.|The empire ended after the First World War.|
298|das Kalb|noun|the calf|Das Kalb tollte fröhlich über die Wiese.|The calf frolicked happily across the meadow.|
299|das Kalenderblatt|noun|calendar page|Das Kalenderblatt zeigt ein Zitat von Goethe.|The calendar page displays a quote from Goethe.|
300|das Kamel|noun|the camel|Das Kamel trug die Last geduldig durch die Wüste.|The camel carried the load patiently through the desert.|
301|das Kammerflimmern|noun|the cardiac fibrillation|Das Kammerflimmern wurde sofort behandelt.|The cardiac fibrillation was treated immediately.|
302|das Kampflied|noun|the battle song|Das Kampflied motivierte die Truppen zum Angriff.|The battle song motivated the troops to attack.|
303|das Kaninchen|noun|the rabbit|Das Kaninchen versteckte sich im hohen Gras.|The rabbit hid in the tall grass.|
304|das Karma|noun|karma|Gutes Karma bringt positive Erfahrungen.|Good karma brings positive experiences.|
305|das Käuzchen|noun|the little owl|Das Käuzchen rief in der stillen Nacht laut.|The little owl called loudly in the silent night.|
306|das Kinderbett|noun|the crib|Das Kinderbett stand neben dem Fenster.|The crib was placed next to the window.|
307|das Klassentreffen|noun|class reunion|Das Klassentreffen wird im Mai organisiert.|The class reunion will be organized in May.|
308|das Klatschen|noun|applause|Das Publikum hörte nicht auf zu klatschen.|The audience didn’t stop applauding.|
309|das Kleidchen|noun|the little dress|Das Kleidchen flatterte im warmen Sommerwind.|The little dress fluttered in the warm summer breeze.|
310|das Komma|noun|the comma|Das Komma wurde in der letzten Zeile vergessen.|The comma was forgotten in the last line.|
311|das Kommando|noun|the command|Das Kommando wurde laut und deutlich erteilt.|The command was given loudly and clearly.|
312|das Kompliment|noun|the compliment|Das Kompliment für ihre Arbeit machte sie stolz.|The compliment on her work made her proud.|
313|das Kondom|noun|the condom|Das Kondom wurde als Vorsichtsmaßnahme empfohlen.|The condom was recommended as a precaution.|
314|das Konterbier|noun|the counter-beer|Das Konterbier half, den Kater zu lindern.|The counter-beer helped ease the hangover.|
315|das Konzentrat|noun|the concentrate|Das Konzentrat wurde mit Wasser verdünnt.|The concentrate was diluted with water.|
316|das Kopftuch|noun|the headscarf|Das Kopftuch schützte sie vor der heißen Sonne.|The headscarf protected her from the hot sun.|
317|das Kostüm|noun|the costume|Das Kostüm für die Party war ein echter Hingucker.|The costume for the party was a real eye-catcher.|
318|das Kratzen|noun|the scratching|Das Kratzen an der Tür störte seinen Schlaf.|The scratching at the door disturbed his sleep.|
319|das Krieg|noun|the war|Das Krieg hat das Land tief gespalten.|The war deeply divided the country.|
320|das Kühlwasser|noun|cooling water|Das Kühlwasser des Motors wurde überprüft.|The cooling water of the engine was checked.|
321|das La|noun|the la|Das La im Chor klang besonders harmonisch.|The la in the choir sounded particularly harmonious.|
322|das Label|noun|the label|Das Label auf der Flasche war elegant gestaltet.|The label on the bottle was elegantly designed.|
323|das Labyrinth|noun|the labyrinth|Das Labyrinth im Garten war schwer zu durchqueren.|The labyrinth in the garden was hard to navigate.|
324|das Lachen|noun|laughter|Das Lachen der Kinder war ansteckend.|The laughter of the children was contagious.|
325|das Lagerfeuer|noun|the campfire|Das Lagerfeuer knisterte in der stillen Nacht.|The campfire crackled in the quiet night.|
326|das Lamm|noun|the lamb|Das Lamm lag friedlich auf der Wiese.|The lamb lay peacefully on the meadow.|
327|das Landesparlament|noun|the state parliament|Das Landesparlament debattierte über neue Gesetze.|The state parliament debated new laws.|
328|das Latein|noun|the Latin|Das Latein des Textes war schwer zu übersetzen.|The Latin of the text was hard to translate.|
329|das Latex|noun|latex|Die Handschuhe aus Latex waren reißfest.|The gloves made of latex were tear-resistant.|
330|das Laufen|noun|the running|Das Laufen am Morgen hielt ihn fit und wach.|Running in the morning kept him fit and awake.|
331|das Leben|noun|the life|Das Leben auf dem Land ist ruhig und entspannend.|Life in the countryside is calm and relaxing.|
332|das Lebewohl|noun|the farewell|Das Lebewohl fiel ihm schwer, aber es war nötig.|The farewell was hard for him, but it was necessary.|
333|das Leck|noun|the leak|Das Leck im Tank wurde schnell abgedichtet.|The leak in the tank was quickly sealed.|
334|das Leichentuch|noun|the shroud|Das Leichentuch wurde in der Kirche gesegnet.|The shroud was blessed in the church.|
335|das Leiden|noun|the suffering|Das Leiden der Patienten wurde endlich gelindert.|The suffering of the patients was finally alleviated.|
336|das Leitungswasser|noun|tap water|Das Leitungswasser war sauber und trinkbar.|The tap water was clean and drinkable.|
337|das Lid|noun|the eyelid|Das Lid schloss sich langsam vor Müdigkeit.|The eyelid closed slowly from tiredness.|
338|das Liebesgefühl|noun|the feeling of love|Das Liebesgefühl war intensiv und wunderschön.|The feeling of love was intense and beautiful.|
339|das Liebeslied|noun|the love song|Das Liebeslied erklang leise im Hintergrund.|The love song played softly in the background.|
340|das Liebesspiel|noun|lovemaking|Das Liebesspiel im Film war stilvoll inszeniert.|The lovemaking in the film was stylishly staged.|
341|das Lieblingswort|noun|the favorite word|"Das Lieblingswort des Kindes war ""Abenteuer""."|"The child’s favorite word was ""adventure""."|
342|das Los|noun|the lot|Das Los entschied, wer das Spiel beginnen durfte.|The lot decided who could start the game.|
343|das Lotto|noun|the lottery|Das Lotto brachte ihm endlich den großen Gewinn.|The lottery finally brought him the big win.|
344|das Luftschloss|noun|pipe dream|Sein Plan war nur ein unrealistisches Luftschloss.|His plan was just an unrealistic pipe dream.|
345|das Lumpenpack|noun|the riffraff|Das Lumpenpack wurde von der Polizei vertrieben.|The riffraff was dispersed by the police.|
346|das Märchenbuch|noun|the fairy tale book|Das Märchenbuch lag aufgeschlagen auf dem Tisch.|The fairy tale book lay open on the table.|
347|das Märchenschloss|noun|the fairy tale castle|Das Märchenschloss stand einsam auf dem Hügel.|The fairy tale castle stood lonely on the hill.|
348|das Medaillon|noun|the medallion|Das Medaillon enthielt ein Bild ihrer Großmutter.|The medallion contained a picture of her grandmother.|
349|das Medley|noun|the medley|Das Medley vereinte Songs aus drei Jahrzehnten.|The medley combined songs from three decades.|
350|das Megafon|noun|the megaphone|Das Megafon machte die Stimme auf der Demo laut.|The megaphone amplified the voice at the protest.|
351|das Mieder|noun|the corset|Das Mieder betonte ihre Taille perfekt.|The corset accentuated her waist perfectly.|
352|das Mikrofon|noun|the microphone|Das Mikrofon fiel während der Rede aus.|The microphone failed during the speech.|
353|das Mindset|noun|the mindset|Das Mindset des Teams war von Erfolg geprägt.|The mindset of the team was shaped by success.|
354|das Mischpult|noun|mixing console|Der DJ mixte die Beats am Mischpult.|The DJ mixed the beats on the mixing console.|
355|das Mistvieh|noun|the lousy animal|Das Mistvieh hat wieder die Wiese verwüstet.|The lousy animal wrecked the meadow again.|
356|das Mobile|noun|the mobile|Das Mobile über dem Kinderbett drehte sich leise.|The mobile above the crib rotated quietly.|
357|das Model|noun|the model|Das Model posierte professionell für die Kamera.|The model posed professionally for the camera.|
358|das Modewort|noun|buzzword|„Nachhaltigkeit“ ist heutzutage ein Modewort.|Sustainability is a buzzword nowadays.|
359|das Monster|noun|the monster|Das Monster in seinem Traum war riesig und grün.|The monster in his dream was huge and green.|
360|das Monument|noun|monument|Das Monument wurde zu Ehren der Helden errichtet.|The monument was erected in honor of the heroes.|
361|das Moor|noun|the moor|Das Moor war neblig und geheimnisvoll.|The moor was misty and mysterious.|
362|das Mus|noun|the puree|Das Mus aus Äpfeln schmeckte herrlich süß.|The apple puree tasted wonderfully sweet.|
363|das Müsli|noun|the muesli|Das Müsli wurde mit frischen Beeren serviert.|The muesli was served with fresh berries.|
364|das Muss|noun|the must|Das Konzert war ein absolutes Muss für Fans.|The concert was an absolute must for fans.|
365|das N-Wort|noun|N-word|Das N-Wort hat in unserer Sprache keinen Platz.|The N-word has no place in our language.|
366|das Nasenbein|noun|the nasal bone|Das Nasenbein brach beim heftigen Sturz.|The nasal bone broke during the severe fall.|
